Name,X,Y,A,B,C,D,Signal
48,-111.20461,39.13803,0.2192584,0.2527532,0.12325554,0.25022167,C
49,-111.12878,39.35469,0.2724226,0.25626025,0.16152003,0.029852645,B
50,-111.13573,39.33552,0.3017367,0.28020424,0.17044492,0.008119148,A
51,-111.14017,39.32636,0.34087434,0.30392215,0.17282669,0.021573955,A
52,-111.14267,39.31941,0.288922,0.27212495,0.15801966,0.04336754,B
53,-111.11211,39.4058,0.2742723,0.25675097,0.15873882,0.041348174,B
54,-111.11406,39.40136,0.28527057,0.26366925,0.16693704,0.01966428,A
55,-111.14406,39.31941,0.29101768,0.27126116,0.16311005,0.029616605,B
56,-111.07572,39.51247,0.23200876,0.23813447,0.13118435,0.10917627,B
57,-111.13406,39.3483,0.28219286,0.2626245,0.16638528,0.018490784,A
58,-111.07572,39.5133,0.2719007,0.25707307,0.16127121,0.037939306,B
59,-111.13156,39.35747,0.27485266,0.25526136,0.16340952,0.029057683,A
60,-111.13878,39.33774,0.24006306,0.23591201,0.14429712,0.072939366,B
61,-111.07128,39.52858,0.2541633,0.25022957,0.15721446,0.041233055,B
62,-111.071,39.5308,0.23258953,0.24879766,0.12513646,0.12170828,B
63,-111.11684,39.4033,0.32449675,0.29891172,0.17246266,0.009815137,A
64,-111.07128,39.53163,0.24607016,0.26550993,0.12117531,0.13063212,B
65,-111.14295,39.3308,0.26367974,0.24632125,0.16306733,0.02827939,A
66,-111.146,39.32302,0.27089489,0.25141633,0.16762309,0.017735617,A
67,-111.14989,39.31274,0.28331205,0.26185113,0.1632781,0.013150712,A
68,-111.14295,39.33469,0.2989117,0.27680582,0.16606559,0.02336564,A
69,-111.14267,39.33663,0.29525775,0.27341005,0.16855463,0.01435897,A
70,-111.13934,39.34636,0.26148894,0.24670926,0.1598725,0.036366712,B
71,-111.11878,39.40469,0.32347307,0.29798836,0.17239763,0.00991105,A
72,-111.07572,39.52802,0.21480939,0.22973204,0.12986736,0.10668472,B
73,-111.10545,39.44552,0.31007233,0.28614452,0.17122,0.011910692,A
74,-111.07545,39.53024,0.19188161,0.22960123,0.08433417,0.22280203,C
75,-111.18378,39.23108,0.3442067,0.3390964,0.31795654,0.0025425735,A
76,-111.09378,39.48691,0.22864708,0.22530627,0.14115988,0.081089325,B
77,-111.0785,39.52997,0.20735714,0.23264347,0.11694481,0.13482942,B
78,-111.15128,39.32691,0.29388943,0.2735614,0.16350733,0.029162204,B
79,-111.1485,39.33497,0.302134,0.27917174,0.17044593,0.013248536,A
80,-111.09739,39.48413,0.27888143,0.25854373,0.1683331,0.016657488,A
81,-111.08322,39.5258,0.2192345,0.23621768,0.1288129,0.107781865,B
82,-111.14573,39.35024,0.23495248,0.22460456,0.15123817,0.058233097,B
83,-111.14878,39.34219,0.2890924,0.26735532,0.16959755,0.014381386,A
84,-111.09906,39.48441,0.27644584,0.25633717,0.16816166,0.016881038,A
85,-111.0835,39.52913,0.2486796,0.26382345,0.12799484,0.11524292,B
86,-111.09934,39.48524,0.21991137,0.22220357,0.1322363,0.103057295,B
87,-111.11323,39.45163,0.23488271,0.22916172,0.14315449,0.078104384,B
88,-111.07906,39.55024,0.24451852,0.24631101,0.23675655,0.10006244,A
89,-110.84127,40.21218,0.3535023,0.33933228,0.26559308,0.12645781,B
90,-111.16073,39.32302,0.30982694,0.28628933,0.17094386,0.0093667945,A
91,-111.15823,39.33052,0.23584981,0.23230027,0.14497918,0.06812712,B
92,-111.10906,39.47608,0.22678453,0.22406223,0.13694955,0.09461016,B
93,-111.09961,39.50441,0.22357303,0.21874054,0.14603718,0.07441293,B
94,-111.15878,39.34274,0.27300212,0.25372738,0.16724959,0.018805087,A
95,-111.14795,39.37608,0.25853404,0.24618773,0.15795153,0.03797194,B
96,-111.11406,39.47163,0.2502536,0.24206,0.14731224,0.06684489,B
97,-111.09684,39.52108,0.18960918,0.20209083,0.12305366,0.12929942,B
98,-111.16739,39.32441,0.30743414,0.28319174,0.16980709,0.013719223,A
99,-111.13239,39.42358,0.29929093,0.27856573,0.17196193,0.0032637748,A
100,-111.16934,39.32135,0.27047428,0.25562274,0.1545369,0.054320734,B
101,-111.20156,39.23163,0.2749413,0.2851115,0.27609384,0.1070734,A
102,-111.20267,39.23052,0.34381744,0.3322573,0.3189933,0.030524673,A
103,-111.15545,39.36441,0.29549122,0.27772433,0.16264033,0.029550275,B
104,-111.101,39.5183,0.20238575,0.21671377,0.12663569,0.114665955,B
105,-111.101,39.51913,0.26932922,0.25062335,0.17021187,0.020427028,A
106,-111.17017,39.32469,0.30514497,0.28152922,0.16748437,0.020514077,A
107,-111.10934,39.50108,0.2860616,0.26509,0.17100595,0.016469277,A
108,-111.161,39.35608,0.281806,0.26103,0.16874787,0.015883414,A
109,-111.0935,39.54774,0.24164805,0.24126647,0.23962706,0.09471213,A
110,-111.02378,39.74524,0.21696107,0.23337266,0.20541157,0.18613349,C
111,-111.09545,39.54802,0.2812843,0.2685727,0.2599451,0.04895306,A
112,-111.101,39.53441,0.21475393,0.22754686,0.118180245,0.14652058,B
113,-111.15573,39.3808,0.31577325,0.2912339,0.17166266,0.011206151,A
114,-111.12489,39.46858,0.32528028,0.29963228,0.17249517,0.009782461,A
115,-111.15628,39.38135,0.22843827,0.22056575,0.14875862,0.06147714,B
116,-111.17156,39.33858,0.323288,0.29792756,0.17225361,0.010242616,A
117,-111.17184,39.33885,0.32637808,0.30067706,0.17249669,0.009840866,A
118,-111.10017,39.54358,0.23709784,0.24173485,0.23189215,0.112696715,B
119,-111.15156,39.40024,0.28934228,0.2681498,0.16482991,0.025837546,A
120,-111.10461,39.53302,0.22508869,0.228976,0.1335402,0.1093347,B
121,-111.16295,39.36941,0.2241214,0.21717288,0.14937961,0.05872384,B
122,-111.12073,39.49219,0.22528756,0.22185211,0.14354151,0.080865465,B
123,-111.11823,39.5008,0.2240748,0.21520592,0.1540606,0.053286918,B
124,-111.116,39.50969,0.27380016,0.25425866,0.1697748,0.01847111,A
125,-111.11545,39.51135,0.22128372,0.21887423,0.14253257,0.08287831,B
126,-111.17878,39.3333,0.30469283,0.28298548,0.16667907,0.020187877,A
127,-111.1085,39.53247,0.23365104,0.23024082,0.14472178,0.08262903,B
128,-111.17795,39.33691,0.30117872,0.278122,0.1706189,0.012772365,A
129,-111.12739,39.48024,0.23421866,0.23599613,0.13763505,0.093458444,B
130,-111.11573,39.51385,0.23777473,0.25149363,0.12974389,0.11065943,B
131,-111.1235,39.49358,0.27981842,0.25978577,0.17011088,0.01814247,A
132,-111.19184,39.30135,0.2581585,0.2598262,0.13114002,0.108674094,B
133,-111.03656,39.73802,0.21033859,0.2257964,0.21133485,0.16215207,B
134,-111.211,39.24774,0.26363826,0.25989267,0.11932688,0.06577465,B
135,-111.19184,39.30219,0.25877863,0.25926387,0.13450003,0.099212006,B
136,-111.10684,39.54302,0.22988999,0.24060863,0.22187063,0.13668601,B
137,-111.111,39.53191,0.261149,0.25979215,0.14760685,0.07250637,B
138,-111.14962,39.42385,0.26057518,0.24224903,0.16092658,0.036347624,A
139,-111.21489,39.24024,0.22480904,0.24955967,0.24971338,0.16310076,B
140,-111.10823,39.5433,0.23237097,0.2511224,0.21411362,0.14986144,B
141,-111.17295,39.36108,0.22126329,0.22029129,0.14084676,0.078970134,B
142,-111.11823,39.51663,0.22297488,0.2185666,0.14646462,0.07740479,B
143,-111.19212,39.30941,0.2390661,0.26042005,0.106292866,0.16464913,B
144,-111.04267,39.73107,0.21722664,0.23338632,0.21010715,0.16773373,B
145,-111.04378,39.7283,0.22328253,0.24234854,0.19888449,0.20731728,C
146,-111.16017,39.40302,0.25207835,0.23611055,0.15717173,0.046045955,B
147,-111.17934,39.35024,0.23759168,0.22073773,0.16244546,0.029628327,A
148,-111.12239,39.51135,0.25731295,0.24061424,0.16810104,0.024475193,A
149,-111.19239,39.31747,0.31690612,0.30344844,0.171862,0.0007902633,A
150,-111.19267,39.31747,0.293157,0.2709336,0.16780989,0.018383376,A
151,-111.03878,39.75052,0.21751487,0.23328434,0.2127593,0.15735656,B
152,-110.90183,40.13246,0.33839217,0.32263523,0.2566432,0.06204145,A
153,-111.1485,39.44441,0.24426174,0.23592816,0.15032206,0.05653786,B
154,-111.1135,39.54469,0.23415211,0.24532418,0.22163634,0.13760166,B
155,-111.10767,39.56108,0.25847232,0.25502643,0.24678434,0.07656908,A
156,-111.12184,39.52247,0.21446967,0.23238268,0.11822098,0.13816445,B
157,-111.12295,39.51969,0.30577695,0.28245217,0.17429028,0.0133902,A
158,-111.18017,39.35969,0.28224418,0.26166156,0.1684747,0.016572433,A
159,-111.21045,39.27524,0.268434,0.25512198,0.1493185,0.06414827,B
160,-111.18156,39.35858,0.28811187,0.26672876,0.16919588,0.015273535,A
161,-111.2635,39.12691,0.3171194,0.30474374,0.21729119,0.004960897,A
162,-111.18128,39.36135,0.2080949,0.22509062,0.11596966,0.13636439,B
163,-111.15934,39.42385,0.23822545,0.23168479,0.14655721,0.06697667,B
164,-111.116,39.54635,0.24795821,0.25504154,0.22591986,0.13350844,B
165,-111.12017,39.5358,0.23776388,0.23891822,0.23589431,0.1051161,A
166,-111.18406,39.35774,0.2884717,0.266851,0.1694816,0.014614575,A
167,-111.23739,39.20969,0.30906737,0.28675863,0.19341078,0.012685981,A
168,-111.18628,39.3583,0.28096786,0.2605805,0.16828865,0.016923305,A
169,-111.16962,39.40858,0.32203585,0.30851218,0.1314759,0.12685812,B
170,-111.12239,39.54635,0.2534074,0.2567364,0.23246187,0.11708856,B
171,-111.18434,39.37191,0.28218898,0.2614295,0.16870642,0.01601181,A
172,-111.23573,39.2358,0.2641084,0.25273415,0.17817222,0.046205938,B
173,-111.23628,39.23524,0.23481005,0.22867163,0.170677,0.06313747,B
174,-111.33268,38.96108,0.29188004,0.285841,0.1949007,0.070029,B
175,-111.33153,38.96777,0.2419903,0.2788506,0.13270974,0.21534595,B
176,-111.33156,38.96775,0.22078794,0.24185568,0.14750612,0.18663134,B
177,-111.20267,39.33635,0.25307518,0.24047263,0.15526813,0.05434775,B
178,-111.26795,39.1533,0.22349979,0.26578453,0.096242495,0.24427049,C
179,-111.21795,39.29747,0.26354736,0.24555051,0.1656114,0.02743067,A
180,-111.32712,38.98719,0.15545732,0.20781003,0.09407602,0.3123056,C
181,-111.32156,39.00497,0.22847292,0.24074003,0.15508904,0.17644045,B
182,-111.22184,39.28913,0.29822415,0.27707776,0.17475432,0.007823721,A
183,-111.241,39.23524,0.28266004,0.2669077,0.18863852,0.018706523,A
184,-111.21823,39.3008,0.28522658,0.26603863,0.1698167,0.019844232,A
185,-111.12461,39.56885,0.21280539,0.2289801,0.21250057,0.15716852,B
186,-111.14406,39.5158,0.30572066,0.28243324,0.17424586,0.013492581,A
187,-111.24378,39.23497,0.3059329,0.29112878,0.1924991,0.006531556,A
188,-111.23989,39.24858,0.2849986,0.26972213,0.18015976,0.009982096,A
189,-111.29712,39.08691,0.25562853,0.25606838,0.16451737,0.07787786,B
190,-111.07934,39.70357,0.19393125,0.21380857,0.20343092,0.17879264,C
191,-111.21934,39.31135,0.26804513,0.24689955,0.17084631,0.021019315,A
192,-111.21767,39.31608,0.25970313,0.24898063,0.1537891,0.061458003,B
193,-111.2435,39.24719,0.2897284,0.2744791,0.18054624,0.008306126,A
194,-111.14962,39.51497,0.25029132,0.23086268,0.16455412,0.039037693,A
195,-111.22017,39.31608,0.25579524,0.2447793,0.1537371,0.06339083,B
196,-111.18628,39.4133,0.23615451,0.22840123,0.14893718,0.060905997,B
197,-111.33129,39.00692,0.21920155,0.24190293,0.13775462,0.2180845,C
198,-110.90738,40.20079,0.2915505,0.29025066,0.2501141,0.08896591,A
199,-111.21906,39.33274,0.26163653,0.24389084,0.16930495,0.021948174,A
200,-111.21906,39.33358,0.23993266,0.22451454,0.1637476,0.034966376,A
201,-111.16128,39.49802,0.23835582,0.2249552,0.15613422,0.053095017,B
202,-111.13128,39.58441,0.15431325,0.18529002,0.18507314,0.20899326,C
203,-111.07072,39.75468,0.20872962,0.22807246,0.20512748,0.17805964,C
204,-111.18517,39.43635,0.21843627,0.21369816,0.16637962,0.064879626,B
205,-111.33518,39.01108,0.21665476,0.22477669,0.15531884,0.1498728,B
206,-111.18323,39.44469,0.22516589,0.22870275,0.15452637,0.092927754,B
207,-111.22073,39.33969,0.27692208,0.25478286,0.16885753,0.027025448,A
208,-111.13962,39.56885,0.17618267,0.2007922,0.19423674,0.19753432,C
209,-111.21934,39.34608,0.3754104,0.34551308,0.1913152,0.009318688,A
210,-111.23017,39.31802,0.2610127,0.26137233,0.13841411,0.09862248,B
211,-111.19378,39.42247,0.23082788,0.22980303,0.15716393,0.08400343,B
212,-111.19434,39.42219,0.22779883,0.22745897,0.15634947,0.08564293,B
213,-111.20601,39.39135,0.29208836,0.27182359,0.18510485,0.02230927,A
214,-111.23517,39.30913,0.27699536,0.2568646,0.16745605,0.029500213,A
215,-111.20628,39.3908,0.29320028,0.27276108,0.18528129,0.021977883,A
216,-111.13295,39.59774,0.14719456,0.19535731,0.14348397,0.33709392,D
217,-111.14267,39.57108,0.21771425,0.28610003,0.16933252,0.25346646,C
218,-111.22378,39.34497,0.24358767,0.23490906,0.1640829,0.0681796,B
219,-111.25545,39.25608,0.33325124,0.30749878,0.18369648,0.012641285,A
220,-111.15878,39.52969,0.20644149,0.21238793,0.22259845,0.12420343,B
221,-111.14434,39.5708,0.2536062,0.27825522,0.13991414,0.23016159,C
222,-111.20878,39.38941,0.25718948,0.24210753,0.1796295,0.03229261,A
223,-111.17517,39.48552,0.21292928,0.21955793,0.14444928,0.11518327,B
224,-111.25712,39.25552,0.30676568,0.28397116,0.181393,0.016359027,A
225,-111.25628,39.25858,0.30399093,0.2948192,0.1809481,0.0016474908,A
226,-111.20767,39.39691,0.27618903,0.25823355,0.18276192,0.026556319,A
227,-111.23323,39.32497,0.23836316,0.23329471,0.1604254,0.0744219,B
228,-111.35073,38.99108,0.19869661,0.22912472,0.12000067,0.23315422,C
229,-111.17851,39.47997,0.25642854,0.24891254,0.16139196,0.08092202,B
230,-111.20295,39.41108,0.25775164,0.24231853,0.18009461,0.03121334,A
231,-111.23878,39.31052,0.2725231,0.25396118,0.16587368,0.032737587,A
232,-111.23517,39.32135,0.2353813,0.2285955,0.1634049,0.06635441,B
233,-111.1335,39.60802,0.17069517,0.21351735,0.16005194,0.29077893,C
234,-111.31906,39.08441,0.20916206,0.21431637,0.1687727,0.1124485,B
235,-111.136,39.60413,0.13998327,0.18090937,0.15580559,0.30070168,C
236,-111.21212,39.39024,0.2516029,0.23843315,0.17141071,0.05541832,B
237,-111.23878,39.31496,0.2700577,0.25380003,0.17584075,0.040611144,A
238,-111.22989,39.34135,0.26237625,0.24750765,0.17480469,0.04015657,A
239,-111.34795,39.00969,0.21842968,0.2381427,0.13962333,0.1844678,B
240,-111.16378,39.53191,0.31632167,0.3608401,0.19416353,0.16258189,B
241,-111.18989,39.4608,0.22043954,0.21702361,0.16002367,0.077715814,B
242,-111.17851,39.49358,0.23203069,0.21981534,0.16889349,0.06251729,B
243,-111.2824,39.20191,0.3142888,0.29486236,0.20496601,0.025029402,A
244,-111.35073,39.00858,0.19907638,0.22728883,0.12318348,0.22583237,C
245,-111.22239,39.37302,0.23696953,0.23558897,0.15324666,0.09378005,B
246,-111.22517,39.36635,0.29891095,0.27771834,0.18454912,0.020515272,A
247,-111.23517,39.34163,0.28302786,0.2692655,0.17893513,0.053788703,B
248,-111.22239,39.38219,0.23767214,0.23478788,0.1535644,0.09507684,B
249,-111.22545,39.37385,0.24885789,0.23950525,0.1651886,0.06544884,B
250,-111.25601,39.28858,0.2849501,0.2793689,0.16926137,0.0873347,B
251,-111.02016,39.9519,0.48422965,0.4604397,0.2029508,0.22539298,B
252,-111.25628,39.29108,0.22426489,0.20889783,0.18919986,0.030392677,A
253,-111.24434,39.32496,0.24821742,0.23542094,0.18097132,0.044102155,A
254,-111.22601,39.37691,0.3038644,0.28255463,0.19256139,0.02243093,A
255,-111.24489,39.32358,0.24868105,0.23693913,0.1792052,0.048680145,A
256,-111.17462,39.5258,0.27123022,0.30603975,0.14605011,0.22354166,B
257,-111.2874,39.20774,0.2950032,0.27938652,0.20760989,0.009806237,A
258,-111.28767,39.20802,0.29034546,0.27465108,0.20678674,0.012732984,A
259,-111.25517,39.30135,0.3021919,0.281148,0.19379452,0.014394737,A
260,-111.22962,39.37441,0.2320707,0.2293153,0.16474146,0.08466662,B
261,-111.24934,39.32024,0.2738842,0.25852898,0.19191869,0.010701833,A
262,-111.15573,39.58496,0.29697403,0.34264213,0.18695444,0.16793403,B
263,-111.22184,39.40191,0.23635678,0.23342402,0.1629339,0.09204784,B
264,-111.23156,39.37497,0.22126718,0.22559147,0.15569802,0.10416337,B
265,-111.26212,39.28913,0.2900726,0.273526,0.18882315,0.0338587,A
266,-111.22656,39.3908,0.28362077,0.26520386,0.18963587,0.027682448,A
267,-111.31795,39.13275,0.30619922,0.28659996,0.20447542,0.030844795,A
268,-111.24628,39.33608,0.25567386,0.24452801,0.18136802,0.041296195,A
269,-111.23184,39.37774,0.29059544,0.27149376,0.19024609,0.026858376,A
270,-111.22156,39.40691,0.24628185,0.23410086,0.18237406,0.04145408,A
271,-110.93961,40.19384,0.3079416,0.2918671,0.24963856,0.08847301,A
272,-111.22878,39.38691,0.21123792,0.21299194,0.16040848,0.090575345,B
273,-111.16573,39.56552,0.26916528,0.31220782,0.15355895,0.20603983,B
274,-111.25267,39.3208,0.28776494,0.2678734,0.18873577,0.029893376,A
275,-111.18267,39.51913,0.30384976,0.35127252,0.18802626,0.17066053,B
276,-111.24934,39.33135,0.31084523,0.28877908,0.19321227,0.021445217,A
277,-111.21073,39.44163,0.21198773,0.20915239,0.15825072,0.08259157,B
278,-111.15684,39.59358,0.24763957,0.24986649,0.11131853,0.28676316,C
279,-111.23128,39.38469,0.24176365,0.24221058,0.15963097,0.09802807,B
280,-111.23684,39.36941,0.2293581,0.22903042,0.16442953,0.081113786,B
281,-111.23378,39.37913,0.2991725,0.2787336,0.19163352,0.024267882,A
282,-111.17545,39.54385,0.24041994,0.296297,0.1431983,0.19793794,B
283,-110.99211,40.05579,0.24403207,0.25205842,0.21094383,0.1722897,B
284,-111.22851,39.39552,0.21400617,0.21265684,0.16296074,0.08740855,B
285,-111.33379,39.09747,0.19127579,0.19902581,0.16885123,0.10481841,B
286,-111.22517,39.40552,0.23272586,0.23452897,0.15764056,0.10271785,B
287,-111.25517,39.32135,0.26329792,0.25260657,0.17836682,0.05002529,B
288,-111.22434,39.4108,0.22363172,0.22456527,0.1564927,0.10746826,B
289,-111.25656,39.32024,0.27716362,0.26142734,0.19100644,0.01541622,A
290,-111.38462,38.95664,0.29512954,0.28315884,0.19561099,0.045069315,B
291,-111.23351,39.38774,0.20946054,0.21266441,0.15763737,0.09761344,B
292,-111.28712,39.23719,0.2593173,0.24837285,0.18251793,0.06331625,B
293,-111.34129,39.08525,0.19545886,0.4523717,0.17198223,0.11527426,B
294,-111.26517,39.30496,0.29782256,0.28057185,0.19158451,0.02554909,A
295,-111.40157,38.91942,0.1550969,0.20495166,0.09568168,0.31112432,C
296,-111.33157,39.11969,0.27131197,0.25751254,0.19937891,0.043892197,A
297,-111.23017,39.41052,0.23030119,0.22630523,0.16326717,0.09265641,B
298,-111.16989,39.58108,0.26277342,0.29066813,0.13872783,0.23963097,C
299,-111.39574,38.94358,0.25419518,0.25960392,0.16465762,0.12293155,B
300,-111.20628,39.48191,0.25383115,0.3084679,0.06266016,0.22333075,B
301,-111.19517,39.5133,0.2729141,0.32295063,0.15624106,0.20448901,B
302,-111.37296,39.00969,0.28004563,0.44776642,0.21555535,0.023863306,B
303,-111.39601,38.94386,0.25581923,0.25797507,0.17351197,0.0972774,B
304,-111.41685,38.88719,0.20627396,0.24128795,0.11717469,0.26711157,C
305,-111.23573,39.40274,0.21634123,0.21908128,0.15823488,0.09678049,B
306,-111.07017,39.86968,0.21231717,0.22575146,0.21838236,0.13849664,B
307,-111.33045,39.13775,0.2544368,0.24324372,0.19450945,0.04956461,A
308,-111.40046,38.93831,0.2663038,0.46475205,0.1981793,0.053446747,B
309,-111.37323,39.01886,0.32443762,0.4568542,0.22174649,0.015774773,B
310,-111.43907,38.83081,0.3143438,0.29460523,0.21240649,0.0334583,A
311,-111.3324,39.13636,0.27846906,0.44274816,0.20790267,0.028761594,B
312,-111.41629,38.89692,0.18098027,0.48388538,0.10361401,0.30343488,B
313,-111.18267,39.56302,0.25197068,0.30887327,0.15612316,0.1886708,B
314,-111.09628,39.80746,0.25285563,0.25335172,0.23596747,0.111835994,B
315,-111.4149,38.90803,0.2878501,0.44913748,0.2058013,0.062348645,B
316,-111.33573,39.13608,0.29564163,0.440742,0.21419726,0.014094711,B
317,-111.09295,39.82163,0.21010897,0.22396271,0.21445553,0.15291607,B
318,-111.17184,39.60135,0.3035076,0.34986654,0.1894006,0.17022105,B
319,-111.17323,39.60219,0.30474576,0.35113236,0.18983306,0.1701925,B
320,-111.41018,38.93331,0.23643823,0.46174303,0.18602264,0.111910865,B
321,-111.19295,39.54996,0.30537266,0.35371587,0.18868153,0.1742265,B
322,-111.25573,39.3733,0.23159058,0.23004791,0.161489,0.09546902,B
323,-111.41713,38.91553,0.23434006,0.46464586,0.18242227,0.11689743,B
324,-111.4174,38.91553,0.26692978,0.45581475,0.20120648,0.07826686,B
325,-111.15906,39.64996,0.26835757,0.31698984,0.16007681,0.19361359,B
326,-111.25295,39.38719,0.29217696,0.27260977,0.19079854,0.025663126,A
327,-111.46129,38.79442,0.2441651,0.103048734,0.1147342,0.23737858,C
328,-111.18545,39.57885,0.27867684,0.32416755,0.15849018,0.20704475,B
329,-111.24878,39.4008,0.28635466,0.26768976,0.18984951,0.027424697,A
330,-111.30268,39.2483,0.22535653,0.22602257,0.17750293,0.07758711,B
331,-111.34934,39.11775,0.208282,0.45502925,0.17990671,0.09280098,B
332,-111.19767,39.54774,0.25239593,0.28203157,0.13037832,0.24883273,C
333,-111.31851,39.20747,0.23641701,0.23328483,0.1838952,0.07147298,B
334,-111.17712,39.60719,0.25863302,0.31019711,0.15344703,0.19988067,B
335,-111.41268,38.93969,0.24684942,0.46609867,0.19154635,0.09785458,B
336,-111.35879,39.09552,0.20520492,0.45379287,0.17930178,0.10332217,B
337,-111.24851,39.40885,0.2485679,0.24356878,0.16752069,0.08034805,B
338,-111.17684,39.61163,0.2948636,0.3418563,0.18591481,0.17280406,B
339,-111.24156,39.43052,0.25639868,0.3416657,0.087254934,0.18547805,B
340,-111.22184,39.48802,0.25666592,0.3079811,0.067336835,0.23338792,B
341,-111.17989,39.61469,0.25673786,0.28738183,0.1371813,0.23798889,C
342,-111.18239,39.61219,0.29986593,0.34687784,0.18780759,0.17252837,B
343,-111.42324,38.9333,0.25872317,0.44645524,0.20428659,0.0629967,B
344,-111.42296,38.93414,0.25621355,0.44857126,0.20189486,0.07051279,B
345,-111.18323,39.61441,0.30644128,0.35307544,0.1905068,0.17124438,B
346,-111.20934,39.54246,0.26115596,0.2990637,0.13268381,0.23699567,B
347,-111.22767,39.49247,0.25766635,0.32040012,0.07740908,0.2085951,B
348,-111.27712,39.3533,0.23272716,0.240161,0.16076806,0.110943586,B
349,-111.39129,39.02969,0.279701,0.45594504,0.21010852,0.038608216,B
350,-111.20462,39.56135,0.25653762,0.2961817,0.13717535,0.23572384,C
351,-111.20962,39.54774,0.25189233,0.29617676,0.13443305,0.2244676,B
352,-111.21351,39.53885,0.2540115,0.30037746,0.136315,0.21936952,B
353,-111.46352,38.83081,0.25633946,0.30771333,0.1823772,0.10968983,B
354,-111.24434,39.45469,0.25152797,0.32045203,0.07185712,0.21961136,B
355,-111.16462,39.68441,0.27549905,0.32020798,0.16199423,0.1973881,B
356,-111.16517,39.68441,0.27284232,0.3212908,0.1617421,0.19390944,B
357,-111.21684,39.53996,0.19535682,0.25330693,0.12749292,0.18778615,B
358,-111.2099,39.56024,0.25314742,0.275144,0.11383034,0.27159372,C
359,-111.47296,38.81469,0.24563175,0.29837707,0.1563119,0.17630708,B
360,-111.39851,39.02941,0.28388736,0.4557546,0.20982271,0.04090697,B
361,-111.16184,39.70302,0.28731838,0.30296373,0.15594438,0.23387456,B
362,-111.22073,39.54385,0.2637944,0.32169354,0.14747371,0.20106557,B
363,-111.36435,39.13886,0.21011697,0.44689614,0.18723941,0.100080915,B
364,-111.36379,39.14108,0.19954956,0.43765152,0.18898195,0.097196,B
365,-111.43602,38.9358,0.39830908,0.4560519,0.23398125,0.005852882,B
366,-111.22378,39.53885,0.2052231,0.24956472,0.12915114,0.2019137,C
367,-111.15212,39.73996,0.29921615,0.3376197,0.18202205,0.18356803,B
368,-111.21212,39.57219,0.24726541,0.2913149,0.12703274,0.23372899,C
369,-111.30712,39.30496,0.27699146,0.26507813,0.1934547,0.049306333,A
370,-111.49018,38.78358,0.3160061,0.23532659,0.20272003,0.034979284,A
371,-111.19295,39.6283,0.2823685,0.28871408,0.14601123,0.2571659,C
372,-111.16378,39.71135,0.28852403,0.3132574,0.16287044,0.21645842,B
373,-111.16378,39.71246,0.28890043,0.30119002,0.1549401,0.23799753,B
374,-111.13684,39.79163,0.33120912,0.35043857,0.20624809,0.16489573,B
375,-111.25517,39.46052,0.25579473,0.32203102,0.07293841,0.21916354,B
376,-111.21934,39.56191,0.26040095,0.30839413,0.14014813,0.21690537,B
377,-111.25378,39.46497,0.2927377,0.36719716,0.10655779,0.17304726,B
378,-111.43324,38.95719,0.32414117,0.44238818,0.21868421,0.009410513,B
379,-111.43407,38.95608,0.37354293,0.44821033,0.22810821,0.0051946957,B
380,-111.16545,39.71774,0.28000548,0.31602153,0.16326708,0.2025084,B
381,-111.27406,39.4183,0.26019296,0.32632577,0.06720257,0.23390605,B
382,-111.19545,39.6408,0.30286348,0.34960592,0.18931065,0.17248784,B
383,-111.19489,39.64441,0.2848959,0.33242807,0.18199703,0.17567445,B
384,-111.43685,38.95997,0.4160888,0.46911153,0.22773162,0.0050144326,B
385,-111.22101,39.57246,0.25146353,0.28641438,0.12759075,0.24070913,C
386,-111.37074,39.14969,0.22863492,0.42668742,0.20400776,0.066537835,B
387,-111.31212,39.31858,0.3340585,0.3476909,0.2146794,0.014302058,B
388,-111.22628,39.56746,0.25433263,0.25905088,0.10250792,0.3029119,C
389,-111.46629,38.88997,0.32502106,0.39520323,0.22583032,0.015001619,B
390,-111.20212,39.64135,0.21314931,0.48313454,0.1643829,0.20687036,B
391,-111.31545,39.32219,0.33163258,0.34672672,0.21406178,0.015737347,B
392,-111.19323,39.66663,0.25174755,0.28880596,0.13992888,0.22625747,B
393,-111.20017,39.64719,0.30260113,0.5109068,0.24283038,0.1015086,B
394,-111.20156,39.64357,0.2987069,0.50939643,0.2418243,0.10179181,B
395,-111.3824,39.13469,0.21389504,0.42517924,0.20081371,0.06906338,B
396,-111.46768,38.90025,0.21394981,0.4337531,0.14561488,0.20823568,B
397,-111.22517,39.58913,0.22095335,0.4880918,0.15567495,0.21479408,B
398,-111.02711,40.14218,0.18524674,0.085176505,0.12947567,0.30909395,D
399,-111.48713,38.85219,0.321396,0.36470672,0.21613832,0.03307087,B
400,-111.48714,38.85217,0.3362374,0.36818212,0.21821849,0.021812592,B
401,-111.15378,39.79607,0.24725772,0.46205002,0.1673552,0.25179604,B
402,-111.04044,40.11218,0.35655394,0.15322435,0.20527005,0.09093637,A
403,-111.16906,39.75579,0.2575371,0.48616433,0.18778352,0.20144509,B
404,-111.16795,39.75913,0.264248,0.49496606,0.20276746,0.16401666,B
405,-111.32934,39.30524,0.2760082,0.33976212,0.2027231,0.040654004,B
406,-111.45768,38.94053,0.31906316,0.42051116,0.21934497,0.023609355,B
