,Pout:0.000,Pout:0.750,Pout:1.500,Pout:2.250,Pout:3.000,Pout:3.750,Pout:4.500,Pout:5.250,Pout:6.000,Pout:6.750,Pout:7.500,Pout:8.250,Pout:9.000,Pout:9.750,Pout:10.500,Pout:11.250,Pout:12.000,Pout:12.750,Pout:13.500,Pout:14.250,Pout:15.000,Pout:15.750,Pout:16.500,Pout:17.250,Pout:18.000,Pout:18.750,Pout:19.500,Pout:20.250,Pout:21.000,Pout:21.750,Pout:22.500,Pout:23.250,Pout:24.000,Pout:24.750,Pout:25.500,Pout:26.250,Pout:27.000,Pout:27.750,Pout:28.500,Pout:29.250
3123,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.404,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.403,333.402,333.402,333.402,333.402,333.402,333.402,333.402,332.431
3124,1950.71,1943.32,838.987,463.852,271.299,145.963,53.0003,-16.3039,-70.3403,-116.88,-156.07,-185.245,-210.145,-231.798,-250.828,-267.704,-282.786,-296.355,-308.639,-319.819,-330.044,-339.436,-348.098,-356.116,-363.561,-370.497,-376.976,-383.043,-388.74,-394.1,-399.154,-403.928,-408.447,-412.731,-416.8,-420.669,-424.354,-427.869,-431.225,-434.434
3125,2005.04,2002.53,1083.73,712.128,494.984,363.503,269.584,193.336,133.603,85.249,45.1782,8.71848,-19.9881,-48.0848,-69.599,-88.5572,-105.527,-120.827,-134.7,-147.346,-158.927,-169.577,-179.409,-188.517,-196.983,-204.874,-212.249,-219.161,-225.653,-231.763,-237.528,-242.975,-248.132,-253.022,-257.668,-262.086,-266.296,-270.311,-274.145,-277.812
3126,567.031,567.031,567.031,567.031,567.031,567.031,567.031,566.217,545.053,513.777,462.356,433.618,408.443,387.882,368.039,346.789,329.982,315.13,302.558,290.042,278.449,269.2,258.936,249.486,240.636,232.344,224.552,217.214,209.625,203.092,196.902,191.028,185.447,180.135,175.071,170.238,165.619,159.878,156.947,151.719
3127,594.077,594.077,594.077,594.077,594.077,594.077,594.077,581.483,542.934,484.859,454.812,426.371,400.018,377.72,354.233,335.564,319.286,305.612,291.997,279.463,269.395,258.405,248.31,238.893,230.096,221.854,214.112,206.108,199.24,192.76,186.626,180.808,175.28,170.02,165.008,158.855,155.631,150.062,145.827,141.862
3128,154.2,154.2,154.2,154.2,154.2,154.2,154.2,154.2,154.2,154.2,154.2,154.2,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.199,154.198,154.198,154.198,154.198,154.198
3129,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.826,111.825,111.825,111.825,111.825,111.825,111.825,111.825,111.825,111.825
3130,335.94,322.027,-824.359,-1097.42,-1243.24,-1333.43,-1402.05,-1446.5,-1481.15,-1509.12,-1532.25,-1551.75,-1568.46,-1582.95,-1595.66,-1606.93,-1616.98,-1626.03,-1634.22,-1641.67,-1648.5,-1654.76,-1660.55,-1665.91,-1670.89,-1675.53,-1679.87,-1683.94,-1687.77,-1691.37,-1694.77,-1697.98,-1701.03,-1703.92,-1706.67,-1709.29,-1711.78,-1714.16,-1716.44,-1718.62
3131,-2041.84,-2053.69,-3071.77,-3310.84,-3443.49,-3526.54,-3584.42,-3632.11,-3661.55,-3688.56,-3710.9,-3729.75,-3745.91,-3759.94,-3772.28,-3783.15,-3792.93,-3801.75,-3809.68,-3816.97,-3824.06,-3830.15,-3835.78,-3841.01,-3845.87,-3850.4,-3854.67,-3858.66,-3862.21,-3865.76,-3869.11,-3872.29,-3875.29,-3878.15,-3880.87,-3883.46,-3885.93,-3888.29,-3890.55,-3892.71
3132,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,434.2,426.688,407.472,372.827,353.394,335.632,319.923,306.592,293.63,279.136,267.652,257.402,248.713,239.943,231.744,224.081,217.962,211.039,204.612,198.541,192.806,187.378,181.751,176.879,172.232,167.804,163.581,159.547,155.688,151.994,148.452,145.053
3133,1256.13,1252.98,679.207,455.281,328.162,249.486,193.276,147.988,112.477,83.7162,59.8683,38.26,18.9645,4.37569,-8.37854,-19.7166,-29.8766,-39.0409,-47.3551,-54.9374,-61.8844,-68.2765,-74.1805,-79.6528,-84.7414,-89.4871,-93.9252,-98.086,-101.996,-105.678,-109.153,-112.439,-115.551,-118.504,-121.31,-123.98,-126.525,-128.953,-131.273,-133.493
3134,480.766,466.552,-257.745,-430.639,-522.787,-579.902,-623.297,-651.559,-673.616,-691.439,-706.189,-718.634,-729.299,-738.559,-746.689,-753.894,-760.332,-766.127,-771.374,-776.154,-780.529,-784.551,-788.265,-791.706,-794.906,-797.891,-800.682,-803.3,-805.761,-808.08,-810.269,-812.34,-814.303,-816.167,-817.939,-819.626,-821.236,-822.773,-824.243,-825.65
3135,495.739,495.739,495.739,495.739,495.739,495.739,495.739,483.732,451.772,405.92,378.803,354.926,335.561,317.345,298.207,282.929,269.582,258.309,247.138,236.846,228.58,219.548,211.245,203.496,196.254,189.466,183.087,176.515,170.854,165.506,160.442,155.637,151.069,146.722,142.578,137.48,134.824,130.205,126.702,123.419
3136,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.73,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.729,162.728
3137,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4332,86.4331,86.433,86.433,86.4329,86.4329,86.4328,86.4328,86.4327,86.4327,86.4327,86.4326,86.4326,86.4326,86.4325,86.4325,86.4325,86.4325,86.4324,86.4324,86.4324,86.4324,86.4324,86.4323,86.4323,86.4323,86.4323,86.4323,86.4323
3138,2471.71,2461.93,661.751,87.2422,-193.608,-388.058,-522.945,-623.146,-705.968,-773.243,-822.837,-864.505,-900.225,-931.234,-958.442,-982.532,-1004.03,-1023.36,-1040.83,-1056.73,-1071.25,-1084.58,-1096.87,-1108.24,-1118.79,-1128.61,-1137.79,-1146.38,-1154.44,-1162.02,-1169.17,-1175.92,-1182.3,-1188.36,-1194.11,-1199.57,-1204.78,-1209.74,-1214.48,-1219.01
3139,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.916,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,574.915,573.512,569.825,564.712,558.466,551.37,543.655,535.506,527.073
3140,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.46,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.459,121.458,121.458,121.458,121.458
3141,2255.46,2255.46,2255.46,2255.46,2255.46,2255.46,2196.92,1893.88,1737.78,1580.44,1452.81,1352.56,1253.24,1152.91,1080.0,1018.9,958.335,903.392,853.285,812.313,769.184,729.724,693.152,659.177,627.513,594.656,566.916,541.003,516.629,493.641,471.914,451.343,431.832,408.676,390.828,374.257,358.512,343.472,329.077,315.285
3142,2932.25,2921.97,444.66,-345.246,-730.914,-997.934,-1183.06,-1320.51,-1434.02,-1526.35,-1594.29,-1651.36,-1700.26,-1742.71,-1779.94,-1812.9,-1842.31,-1868.73,-1892.63,-1914.35,-1934.2,-1952.41,-1969.2,-1984.73,-1999.14,-2012.56,-2025.08,-2036.81,-2047.81,-2058.15,-2067.91,-2077.12,-2085.83,-2094.09,-2101.93,-2109.38,-2116.48,-2123.25,-2129.71,-2135.88
3143,3097.54,3097.54,3053.21,2204.25,1708.81,1391.61,1145.31,959.101,823.802,707.575,616.813,532.774,460.772,398.087,342.952,294.022,246.238,207.048,171.69,133.979,104.694,78.1139,53.5809,30.827,9.6555,-10.0995,-28.5808,-45.9122,-62.2021,-77.545,-92.0244,-105.714,-118.679,-130.979,-142.664,-153.782,-164.375,-174.48,-184.132,-193.363
3144,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2778,87.2777,87.2776,87.2776,87.2775,87.2775,87.2774,87.2774,87.2774,87.2773,87.2773,87.2773,87.2772,87.2772,87.2772,87.2771,87.2771,87.2771,87.2771,87.2771,87.277,87.277,87.277,87.277,87.277,87.2769,87.2769,87.2769,87.2769
3145,3508.52,3508.52,2801.4,1965.47,1480.57,1159.8,922.081,754.83,616.093,509.278,413.651,333.036,263.856,203.745,146.282,99.8412,58.5096,15.6186,-17.7317,-47.7805,-75.284,-100.589,-123.961,-145.62,-165.756,-184.53,-202.08,-218.527,-233.976,-248.519,-262.235,-275.197,-287.467,-299.102,-310.152,-320.661,-330.67,-340.215,-349.33,-358.043
3146,81.5853,81.5853,81.5853,81.5853,81.5853,81.5853,81.5853,81.5853,81.5853,81.5852,81.5852,81.5851,81.5851,81.585,81.585,81.585,81.585,81.5849,81.5849,81.5849,81.5849,81.5848,81.5848,81.5848,81.5848,81.5848,81.5848,81.5847,81.5847,81.5847,81.5847,81.5847,81.5847,81.5847,81.5847,81.5846,81.5846,81.5846,81.5846,81.5846
3147,201.98,201.98,201.98,201.98,201.98,201.98,201.98,201.98,201.98,201.98,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979,201.979
3148,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.176,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175,190.175
3149,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.081,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08,198.08
3150,166.956,166.956,166.956,166.956,166.956,166.956,166.956,166.956,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955,166.955
3151,2594.6,2594.6,2519.64,982.719,348.629,-57.3274,-356.738,-575.291,-745.653,-876.687,-995.818,-1095.98,-1181.77,-1256.14,-1321.29,-1379.84,-1430.98,-1476.97,-1527.72,-1564.88,-1598.38,-1629.09,-1657.37,-1683.52,-1707.77,-1730.34,-1751.38,-1771.06,-1789.51,-1806.83,-1823.14,-1838.53,-1853.06,-1866.81,-1879.85,-1892.22,-1903.99,-1915.19,-1925.86,-1936.05
3152,293.436,293.436,293.436,293.436,293.436,293.436,293.436,293.436,293.436,293.436,293.436,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435,293.435
3153,2961.28,2961.28,2961.28,2961.28,2959.79,2731.62,2550.13,2518.22,2338.89,2250.84,2157.73,2095.46,1992.87,1922.81,1873.87,1805.6,1740.79,1672.19,1605.28,1556.04,1507.62,1461.64,1424.44,1381.8,1341.23,1311.26,1265.34,1237.34,1196.27,1170.08,1139.92,1109.67,1080.54,1052.59,1020.77,995.356,970.917,947.361,924.637,902.702
3154,330.598,330.598,330.598,330.598,330.598,330.598,330.598,330.598,330.598,330.598,330.598,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597,330.597
3155,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.08,1064.06,1063.95,1063.66,1063.1,1062.21,1060.98,1059.4,1057.48
3156,-5159.87,-5168.55,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23,-5310.23
3157,241.116,231.335,126.255,87.7795,68.1109,54.0543,44.0553,36.4715,30.4742,24.8129,20.8587,17.5011,14.5901,12.0361,9.77328,7.75121,5.93089,4.28149,2.77836,1.40148,0.13444,-1.03637,-2.12233,-3.13303,-4.07664,-4.96014,-5.78955,-6.57008,-7.30627,-8.0021,-8.66108,-9.2863,-9.8805,-10.4461,-10.9854,-11.5002,-11.9923,-12.4634,-12.9149,-13.348
3158,-222.874,-235.369,-314.59,-330.44,-337.86,-342.616,-345.979,-348.51,-350.5,-352.116,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025,-353.025
3159,-938.818,-947.08,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028,-990.028
3160,134.833,134.833,134.833,132.228,122.022,111.566,104.264,97.4469,91.6549,87.1411,83.1659,79.7998,77.1421,74.4571,71.9842,69.7614,67.7357,65.88,64.1679,62.5948,61.1206,59.7473,58.1371,56.9,55.8425,54.7622,53.7687,52.8378,51.9554,51.1163,50.3167,49.5537,48.8245,48.1267,47.4581,46.8167,46.2007,45.6085,45.0385,44.4894
3161,446.248,446.248,446.248,446.248,446.248,446.248,446.248,446.248,446.248,446.176,442.641,429.586,285.835,239.203,201.753,173.246,135.177,112.85,85.8912,58.3622,33.277,16.2777,-2.94053,-20.8344,-37.5264,-53.1441,-66.5676,-80.523,-93.5173,-105.819,-117.461,-129.258,-139.679,-149.607,-159.066,-168.089,-176.706,-184.946,-192.833,-200.391
3162,785.96,777.898,-737.796,-1156.6,-1397.85,-1553.82,-1678.25,-1760.1,-1825.31,-1879.06,-1924.32,-1963.1,-1996.8,-2026.42,-2052.72,-2076.28,-2097.53,-2116.83,-2134.45,-2150.63,-2165.54,-2179.35,-2192.18,-2204.14,-2215.33,-2225.82,-2235.69,-2244.98,-2253.77,-2262.08,-2269.96,-2277.45,-2284.58,-2291.37,-2297.85,-2304.05,-2309.98,-2315.66,-2321.11,-2326.34
3163,644.667,635.375,-925.375,-1385.51,-1608.76,-1757.58,-1859.5,-1934.29,-1999.84,-2043.98,-2079.89,-2109.96,-2135.54,-2157.6,-2176.82,-2193.74,-2208.76,-2222.18,-2234.25,-2245.18,-2255.12,-2264.21,-2272.55,-2280.23,-2287.33,-2293.92,-2300.05,-2305.77,-2311.12,-2316.14,-2320.85,-2325.29,-2329.48,-2333.43,-2337.18,-2340.73,-2344.11,-2347.32,-2350.37,-2353.29
3164,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.693,303.692,303.692,303.692,303.692,303.692,303.692,303.692,303.692,303.668,303.261,301.817,299.121,295.143,284.789,212.687,188.953,177.661,166.678,160.453,150.248,134.739,129.168,119.687,109.937,98.2503,87.8521,82.3708
3165,36.0832,36.0832,36.0832,36.0832,36.0832,36.0832,36.0832,36.0832,36.0832,36.0832,36.0832,36.0831,36.083,36.083,36.083,36.0829,36.0829,36.0828,36.0828,36.0828,36.0827,36.0827,36.0827,36.0827,36.0826,36.0826,36.0826,36.0826,36.0826,36.0825,36.0825,36.0825,36.0825,36.0825,36.0825,36.0825,36.0824,36.0824,36.0824,36.0824
3166,2692.23,2685.19,1799.49,1536.43,1380.75,1277.4,1193.96,1137.6,1092.13,1054.28,1022.14,994.392,970.125,948.663,929.503,912.259,896.632,882.384,870.089,857.979,846.782,837.714,840.733,822.252,796.996,692.38,636.834,536.996,487.151,425.976,356.579,312.457,259.339,185.329,127.246,104.269,79.7367,35.8728,-8.67794,-51.6544
3167,55.038,55.038,55.038,55.038,55.038,55.038,55.038,55.038,55.038,55.038,55.0379,55.0378,55.0377,55.0377,55.0376,55.0376,55.0375,55.0375,55.0374,55.0374,55.0373,55.0373,55.0373,55.0372,55.0372,55.0372,55.0371,55.0371,55.0371,55.0371,55.0371,55.037,55.037,55.037,55.037,55.037,55.0369,55.0369,55.0369,55.0369
3168,773.638,773.638,773.638,395.809,117.997,-62.8805,-193.051,-294.662,-370.458,-433.814,-486.572,-528.148,-567.177,-600.979,-630.666,-656.967,-680.949,-701.962,-721.017,-738.344,-757.852,-772.24,-785.308,-797.385,-808.6,-819.047,-828.803,-837.938,-846.511,-854.573,-862.17,-869.342,-876.125,-882.551,-888.647,-894.44,-899.952,-905.204,-910.214,-914.998
3169,286.341,286.341,286.341,286.341,286.341,286.341,286.341,286.341,286.341,286.341,286.341,286.341,286.34,286.34,286.168,284.258,279.033,236.745,168.737,150.391,137.22,115.913,98.6812,88.3602,73.5541,59.125,43.4908,29.2855,20.5966,9.62837,-0.800702,-10.6911,-20.0894,-28.4019,-37.0417,-45.1425,-52.9238,-60.3702,-68.1545,-74.2414
3170,74.7644,74.7644,74.7644,74.7644,74.7644,74.7644,74.7644,74.7644,74.7644,74.7644,74.7643,74.7642,74.7641,74.764,74.7639,74.7639,74.7638,74.7638,74.7637,74.7637,74.7637,74.7636,74.7636,74.7635,74.7635,74.7635,74.7634,74.7634,74.7634,74.7634,74.7633,74.7633,74.7633,74.7633,74.7633,74.7632,74.7632,74.7632,74.7632,74.7632
3171,-2062.02,-2073.53,-2199.57,-2226.76,-2241.01,-2250.51,-2257.43,-2262.79,-2267.09,-2270.65,-2273.66,-2276.25,-2278.51,-2280.51,-2282.29,-2283.89,-2285.35,-2286.67,-2287.88,-2289.0,-2290.04,-2291.0,-2291.89,-2292.73,-2293.52,-2294.26,-2294.95,-2295.61,-2296.24,-2296.83,-2297.39,-2297.93,-2298.44,-2298.93,-2299.4,-2299.85,-2300.28,-2300.69,-2301.09,-2301.47
3172,254.947,246.521,129.322,86.3078,63.8029,47.7963,36.2841,27.4763,19.4144,13.8224,9.14873,5.13362,1.63564,-1.44647,-4.18836,-6.64782,-8.86985,-10.8901,-12.7371,-14.4341,-16.0003,-17.4516,-18.8013,-20.0606,-21.2391,-22.3451,-23.3858,-24.3672,-25.2947,-26.1732,-27.0067,-27.799,-28.5533,-29.2726,-29.9594,-30.6162,-31.2451,-31.848,-32.4266,-32.9826
3173,199.892,188.803,41.7573,1.64859,-20.8612,-35.4032,-46.7971,-54.4611,-60.5743,-65.6089,-69.8471,-73.4777,-76.6327,-79.4072,-81.8716,-84.0795,-86.0724,-87.883,-89.5375,-91.0569,-92.4587,-93.7573,-94.9648,-96.0913,-97.1455,-98.1348,-99.0656,-99.9435,-100.773,-101.559,-102.305,-103.014,-103.689,-104.333,-104.947,-105.536,-106.099,-106.639,-107.157,-107.655
3174,-132.017,-144.802,-289.48,-323.344,-342.16,-353.506,-361.749,-368.092,-373.169,-377.354,-380.881,-383.908,-386.542,-388.862,-390.927,-392.78,-394.455,-395.979,-397.374,-398.657,-399.842,-400.942,-401.966,-402.922,-403.818,-404.66,-405.453,-406.201,-406.91,-407.581,-408.219,-408.826,-409.405,-409.957,-410.485,-410.99,-411.474,-411.939,-412.385,-412.814
3175,238.199,239.444,172.421,136.927,115.397,101.244,91.4726,82.9743,76.1469,70.4755,65.6682,61.5257,57.1699,54.0051,51.2408,48.7541,46.4973,44.4371,42.5467,40.804,39.1908,37.6921,36.2949,34.9883,33.7629,32.6108,31.5249,30.4992,29.5283,28.6075,27.7327,26.9001,26.1066,25.3491,24.625,23.9319,23.2677,22.6304,22.0183,21.4297
3176,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613,296.613
3177,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9269,61.9268,61.9268,61.9268,61.9268,61.9268,61.9268,61.9268,61.9268,61.9268,61.9268,61.9268,61.9267,61.9267,61.9267,61.9267,61.9267,61.9267,61.9267,61.9267,61.9267,61.9267,61.9267
3178,629.651,629.651,629.651,629.651,629.651,629.651,629.651,629.651,629.651,629.651,629.651,629.651,629.651,628.891,625.612,618.867,546.094,519.961,502.753,486.617,465.409,456.652,443.247,427.599,413.535,405.147,394.321,384.224,372.26,366.235,357.607,349.469,341.689,334.261,327.157,320.355,313.835,307.067,301.08,295.324
3179,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6408,69.6407,69.6407,69.6407,69.6407,69.6407,69.6407,69.6407,69.6407,69.6407,69.6407,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406,69.6406
3180,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551,230.551
3181,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.857,303.86,303.717,303.2,302.241,300.819,298.965,273.69,257.84,256.084,251.784,247.783,243.419,237.278,233.409,231.489,226.4,224.531
3182,837.649,837.649,837.649,837.415,689.123,600.102,527.072,474.974,431.039,393.362,363.561,337.103,315.943,295.328,277.123,260.804,246.082,232.717,220.517,209.009,198.75,186.702,177.853,169.792,162.278,155.233,148.609,142.365,136.468,130.888,125.597,120.573,115.795,111.243,106.9,102.752,98.7854,94.9867,91.3452,87.8506
3183,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.457,368.239,368.292,367.436,365.462,362.415,325.124,307.736,303.405,293.156,286.561,283.122,277.114,270.908,261.987,258.798,253.639,248.613,243.788,239.361,234.831,230.618,226.588,222.72,218.993
3184,1395.99,1394.18,785.248,545.865,405.565,315.583,252.868,200.83,159.538,125.74,97.4485,68.6528,48.1812,30.549,14.9237,0.941982,-11.6594,-23.0879,-33.5101,-43.062,-51.8553,-59.9828,-67.5224,-74.5402,-81.092,-87.2262,-92.9841,-98.4018,-103.511,-108.338,-112.909,-117.245,-121.364,-125.283,-129.019,-132.583,-135.99,-139.25,-142.372,-145.367
3185,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967,173.967
