,hpro:0.000,hpro:0.750,hpro:1.500,hpro:2.250,hpro:3.000,hpro:3.750,hpro:4.500,hpro:5.250,hpro:6.000,hpro:6.750,hpro:7.500,hpro:8.250,hpro:9.000,hpro:9.750,hpro:10.500,hpro:11.250,hpro:12.000,hpro:12.750,hpro:13.500,hpro:14.250,hpro:15.000,hpro:15.750,hpro:16.500,hpro:17.250,hpro:18.000,hpro:18.750,hpro:19.500,hpro:20.250,hpro:21.000,hpro:21.750,hpro:22.500,hpro:23.250,hpro:24.000,hpro:24.750,hpro:25.500,hpro:26.250,hpro:27.000,hpro:27.750,hpro:28.500,hpro:29.250
84,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.358,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.355,841.355
85,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.353,841.353,841.353,841.353,841.353,841.353,841.353,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.352,841.351,841.351,841.351,841.351,841.351,841.351
86,841.344,841.344,841.344,839.814,795.409,775.793,761.377,748.567,738.866,731.58,723.823,716.993,711.047,705.751,700.957,696.591,692.591,688.907,684.536,681.449,678.477,675.771,673.24,670.855,668.603,666.47,664.447,662.525,660.694,658.948,657.281,656.016,654.472,653.031,651.643,650.305,649.013,647.766,646.563,645.392
87,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.357,841.356,841.356,841.356,841.356,841.356,841.356,841.356,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.354,841.354,841.354,841.354,841.354,841.354
88,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.351,841.35,841.35,841.35,841.35,841.35,841.35,841.35,841.35,841.35,841.35,841.349,841.349,841.349,841.354,841.301,841.144,840.847,840.389,839.766,838.985,838.058,824.768,813.805
89,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354
90,753.166,753.061,676.434,647.114,629.407,617.347,608.219,601.028,595.162,590.253,586.062,582.428,579.236,576.401,573.863,571.57,569.484,567.579,565.828,563.129,556.78,553.581,548.583,544.407,540.25,536.323,532.611,529.085,525.723,520.148,519.475,514.339,511.512,508.849,506.286,503.806,501.403,499.073,496.812,494.594
91,841.352,841.352,841.352,841.352,837.069,760.212,729.678,703.567,682.041,663.692,647.77,633.751,621.493,609.611,599.885,590.065,582.227,574.403,567.157,560.419,554.129,548.239,542.71,537.495,532.578,527.925,523.528,519.334,515.343,511.539,507.863,504.392,501.069,497.882,494.823,491.882,489.054,486.329,483.819,481.277
92,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.355,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354,841.354
93,778.693,778.746,693.537,657.714,636.211,621.154,609.799,600.803,593.434,587.248,581.951,577.349,573.299,569.696,566.455,563.533,560.874,558.44,556.201,554.132,552.237,550.446,548.773,545.677,540.712,536.384,532.252,528.378,524.73,518.149,518.082,511.999,508.964,506.158,503.475,500.882,498.373,495.941,493.582,491.533
94,399.837,398.839,379.269,374.833,372.456,370.889,369.644,354.616,349.0,344.425,341.402,337.218,333.908,332.038,329.507,327.194,325.022,322.972,321.201,319.553,318.012,316.568,315.21,313.607,312.377,311.251,310.184,309.169,308.201,307.409,306.387,305.656,304.829,304.042,303.287,302.561,301.863,301.19,300.541,299.915
95,374.677,373.949,359.722,356.911,342.448,334.186,328.14,322.57,318.515,315.172,312.426,309.672,307.122,304.995,303.074,301.324,299.72,298.244,296.563,295.293,294.135,293.051,292.136,291.156,290.24,289.376,288.557,287.779,287.04,286.336,285.663,285.021,284.407,283.817,283.252,282.709,282.187,281.685,281.2,280.733
96,597.971,596.733,568.288,513.077,489.74,471.563,459.245,448.863,440.939,433.244,426.976,421.488,416.625,412.273,408.347,404.073,400.841,398.121,395.361,392.82,390.455,388.247,386.177,384.231,382.398,380.666,379.026,377.471,375.993,374.586,373.244,371.962,370.737,369.563,368.437,367.356,366.317,365.318,364.355,363.427
97,841.346,841.346,791.613,731.273,692.729,665.339,644.198,626.955,612.611,600.394,590.108,580.766,572.459,564.996,558.238,552.078,545.821,540.866,535.737,531.293,527.15,523.27,519.627,516.195,512.954,509.887,506.978,504.214,501.582,499.072,496.675,494.382,492.185,490.078,488.054,486.109,484.237,482.433,480.693,479.014
98,626.788,625.704,573.827,529.523,503.623,483.79,470.099,459.601,449.866,441.567,434.683,428.663,423.333,418.567,413.41,409.552,406.095,403.082,400.077,397.307,394.73,392.324,390.07,387.951,385.956,384.071,382.287,380.596,378.989,377.459,376.0,374.608,373.276,372.0,370.778,369.604,368.476,367.391,366.347,365.34
99,799.59,799.391,683.597,633.721,603.279,582.732,566.164,552.843,541.923,532.735,524.857,516.818,510.855,505.611,500.892,496.612,492.705,489.12,485.813,482.752,479.906,477.251,474.766,472.435,470.241,468.171,466.215,464.362,462.603,460.93,459.337,457.818,456.366,454.977,453.647,452.371,451.146,449.969,448.836,447.745
100,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772
101,789.78,789.666,674.171,625.099,595.266,575.374,558.971,546.022,535.404,526.48,518.834,511.077,505.301,500.216,495.642,491.494,487.71,484.238,481.038,478.076,475.323,472.755,470.353,468.1,465.979,463.98,462.09,460.299,458.601,456.986,455.448,453.981,452.579,451.239,449.955,448.724,447.542,446.406,445.314,444.261
102,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.796,847.129,843.617,838.461,827.857,801.285,795.433,788.337,783.909,775.15,769.159,764.723,759.399,754.397,749.756,745.156,741.579,736.505,732.777,728.785,724.974,721.285,717.723,714.278,710.945
103,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774,847.774
104,434.944,431.293,402.663,395.665,391.93,389.39,387.511,386.044,384.855,383.865,383.022,382.293,381.653,381.086,380.579,380.121,379.704,379.324,378.974,378.651,378.351,378.072,377.812,377.567,377.338,377.121,376.917,376.724,376.54,376.366,376.2,376.041,375.89,375.745,375.607,375.474,375.346,375.224,375.105,374.992
105,466.79,461.731,422.998,412.827,407.534,403.913,401.226,399.125,397.419,395.996,394.785,393.737,392.817,392.001,391.271,390.611,390.012,389.463,388.959,388.494,388.062,387.659,387.284,386.931,386.6,386.288,385.993,385.714,385.45,385.198,384.958,384.73,384.511,384.302,384.102,383.911,383.726,383.549,383.379,383.214
106,584.441,577.384,507.29,484.619,471.973,462.753,456.628,451.808,447.875,444.583,441.772,439.334,437.191,435.287,433.58,432.039,430.636,429.352,428.172,427.081,426.068,425.125,424.243,423.417,422.64,421.908,421.216,420.561,419.939,419.348,418.786,418.249,417.737,417.246,416.776,416.326,415.893,415.477,415.077,414.692
107,528.586,528.249,511.456,499.332,492.464,486.839,482.907,480.103,477.365,475.088,473.131,471.424,469.917,468.572,467.074,465.981,465.009,464.117,463.293,462.528,461.815,461.149,460.525,459.937,459.384,458.861,458.367,457.897,457.451,457.027,456.622,456.236,455.866,455.512,455.173,454.847,454.535,454.234,453.944,453.665
108,469.088,464.42,424.018,413.398,407.888,404.122,401.329,399.145,397.374,395.898,394.642,393.555,392.601,391.756,390.999,390.316,389.696,389.128,388.607,388.125,387.679,387.263,386.874,386.51,386.168,385.846,385.542,385.254,384.98,384.721,384.473,384.238,384.012,383.797,383.591,383.393,383.203,383.02,382.845,382.675
109,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776,847.776
110,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.734,846.675,843.096,838.1,832.375,810.788,798.469,792.56,784.574,780.899,775.472,769.837,761.908,758.505,753.864,749.38,745.074,741.72,736.932,733.396,729.62,726.008,722.505,719.116
111,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.042,846.362,844.261,841.555,838.437,835.052,831.503,828.023,829.931,816.013,800.494,796.267,792.046,788.202,781.62
112,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772
113,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772,847.772
114,847.77,847.77,764.511,706.521,669.996,643.755,623.974,609.247,595.744,584.401,574.63,566.092,558.542,550.399,544.341,538.971,534.07,529.563,525.398,521.533,517.934,514.571,511.419,508.456,505.665,503.028,500.533,498.166,495.918,493.778,491.737,489.789,487.926,486.143,484.434,482.793,481.216,479.7,478.24,476.833
115,847.771,847.771,847.771,844.81,787.276,754.277,730.668,708.095,690.488,676.047,664.298,653.598,643.598,634.664,626.58,619.219,612.475,606.265,599.662,594.316,588.847,584.197,579.911,575.885,572.085,568.487,565.075,561.833,558.746,555.803,552.993,550.304,547.73,545.262,542.892,540.615,538.423,536.313,534.279,532.316
116,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.289,845.76,841.621,836.249,830.283,816.505,800.328,790.424,786.076,780.109,772.25,766.74,762.792,757.874,753.168,748.651,744.368,740.58,736.506,732.627,728.868,725.239,721.728,718.331
117,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.744,847.585,847.212,846.596,845.745,837.743,830.092,828.142,826.156,826.09,823.489,821.368,818.293,814.767,810.954,806.982,802.947,798.917,785.492,778.799,777.002
118,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,847.771,846.602,841.195,833.729,814.49,795.45,784.701,777.202,771.047,762.41,753.879,748.86,742.74,737.05,731.605,727.273,722.347,717.494,712.556,708.064,703.894,699.862,695.989,692.26,688.139,684.605,681.251,678.022,674.902
119,448.576,448.027,407.831,397.558,392.331,388.789,386.179,384.151,382.514,381.155,380.003,379.011,378.143,377.376,376.691,376.075,375.517,375.008,374.541,374.111,373.713,373.344,372.999,372.677,372.375,372.091,371.823,371.57,371.33,371.103,370.886,370.681,370.485,370.297,370.118,369.946,369.782,369.624,369.472,369.327
120,736.231,734.897,628.195,584.997,560.764,542.638,529.113,518.461,508.451,501.36,495.342,490.099,485.474,481.353,477.65,474.298,471.244,468.446,465.87,463.488,461.276,459.215,457.288,455.481,453.783,452.182,450.669,449.237,447.879,446.588,445.359,444.187,443.068,441.998,440.974,439.991,439.049,438.143,437.271,436.432
121,568.549,567.273,487.966,464.635,451.0,441.071,434.573,429.488,425.355,421.907,418.973,416.436,414.213,412.243,410.482,408.895,407.454,406.139,404.932,403.818,402.787,401.829,400.934,400.097,399.312,398.573,397.876,397.217,396.592,396.0,395.436,394.9,394.388,393.899,393.431,392.983,392.554,392.141,391.744,391.363
122,471.797,471.135,422.323,409.721,402.438,397.929,394.6,392.009,389.915,388.176,386.701,385.429,384.317,383.333,382.455,381.665,380.949,380.295,379.696,379.144,378.633,378.159,377.716,377.302,376.914,376.549,376.205,375.88,375.572,375.28,375.002,374.738,374.486,374.245,374.015,373.794,373.583,373.38,373.185,372.997
123,847.772,847.772,754.106,700.929,666.911,642.567,624.954,610.375,597.899,587.362,578.282,570.343,563.32,555.82,550.197,545.188,540.612,536.403,532.513,528.902,525.539,522.396,519.45,516.68,514.069,511.603,509.269,507.055,504.95,502.946,501.036,499.212,497.467,495.796,494.194,492.656,491.178,489.756,488.387,487.067
124,862.528,862.528,744.465,662.91,611.981,574.905,548.82,526.125,507.883,491.913,478.192,466.205,455.607,444.899,436.452,428.09,421.372,414.963,409.114,403.692,398.644,393.926,389.505,385.35,381.435,377.738,374.238,370.919,367.766,364.765,361.904,359.172,356.56,354.06,351.663,349.363,347.152,345.026,342.979,341.007
125,776.361,776.325,747.45,727.952,708.517,686.755,666.06,644.049,628.736,614.688,600.901,588.515,577.324,567.143,555.795,547.219,538.81,531.669,525.001,518.758,512.894,507.373,502.161,497.231,492.557,488.117,484.131,480.08,476.214,472.519,469.447,465.724,462.023,458.384,454.825,451.36,447.997,444.739,442.47,440.051
126,798.059,798.018,771.858,763.334,758.429,755.113,744.476,736.868,731.615,724.198,714.992,706.657,698.494,689.744,681.878,675.268,669.548,662.619,655.95,649.603,642.145,636.27,630.733,624.123,619.24,614.513,609.956,605.565,601.33,598.455,593.917,589.339,584.773,580.261,575.831,571.502,567.284,564.72,561.557,558.254
127,807.43,807.312,758.633,741.619,730.369,721.099,715.879,711.658,708.171,705.229,702.685,700.482,698.541,696.812,695.26,693.856,692.578,691.408,690.331,689.336,688.413,687.553,686.749,685.996,685.289,684.622,683.993,683.397,682.833,682.296,681.786,681.299,680.835,680.391,679.966,679.559,679.169,678.793,678.433,678.085
128,862.54,862.54,862.54,860.905,838.418,829.444,824.448,818.463,812.615,808.724,804.118,801.408,798.901,796.699,794.516,792.616,790.887,789.745,788.231,786.549,783.168,772.895,760.813,753.923,748.856,747.227,743.162,739.239,735.502,731.748,727.966,724.72,721.445,718.42,716.234,713.239,710.492,707.839,705.169,702.797
129,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.539,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538,862.538
130,862.551,862.551,862.551,861.174,838.971,830.03,825.057,819.027,813.135,809.245,804.631,802.04,799.21,797.186,795.004,793.102,791.372,789.778,788.299,786.922,785.636,784.431,783.268,780.423,776.905,773.037,769.035,765.043,763.852,763.801,761.608,759.503,757.134,755.54,753.648,751.135,750.122,748.63,747.001,745.424
131,862.546,862.546,862.546,862.546,862.546,862.546,862.546,862.479,861.35,847.462,841.432,838.341,835.448,832.229,829.371,826.772,824.763,822.446,820.398,818.463,816.655,814.956,813.357,811.846,810.417,808.643,807.153,806.128,804.899,803.785,802.735,801.734,800.773,799.851,798.963,798.109,797.285,796.49,795.723,794.981
132,826.581,826.478,795.175,784.148,775.288,771.005,768.186,765.321,762.982,761.024,759.353,757.902,756.224,751.962,746.7,742.219,741.52,737.481,728.342,720.628,715.016,708.533,701.732,695.313,690.886,685.537,680.354,675.337,670.477,665.763,661.188,658.669,651.53,648.211,643.26,641.886,635.485,632.986,628.1,624.424
133,777.229,777.21,757.559,734.054,705.88,680.911,655.845,635.234,617.595,602.028,588.129,575.643,565.133,554.731,545.191,535.184,527.149,519.75,512.87,506.447,500.432,494.781,489.141,484.143,479.403,474.906,470.634,466.566,462.688,458.983,455.441,452.048,449.907,446.885,443.841,440.912,438.091,435.373,432.751,430.219
134,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,860.532,861.094,859.604
135,862.515,862.515,862.515,862.515,862.515,862.515,862.515,862.515,862.515,861.557,849.729,842.924,845.471,842.485,838.696,834.804,829.452,821.563,812.516,788.07,768.924,759.417,750.546,741.848,731.711,723.553,717.046,709.779,702.893,696.612,689.747,684.229,677.407,672.238,666.814,661.037,656.582,651.176,646.421,641.883
136,862.514,862.514,862.514,862.514,862.514,858.704,845.35,826.345,809.599,779.728,750.959,733.948,714.623,699.631,685.196,674.171,662.422,651.5,641.399,631.991,623.19,615.333,607.795,600.306,593.344,586.735,580.46,573.072,567.316,561.945,556.822,551.916,547.211,542.694,538.351,534.171,529.718,525.545,522.041,518.232
137,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.517,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516,862.516
138,862.513,862.513,788.757,702.507,647.598,608.268,578.903,557.112,537.289,520.316,505.669,493.156,481.766,469.64,460.614,452.533,444.744,438.021,431.77,425.965,420.205,415.1,410.385,405.955,401.777,397.827,394.086,390.535,387.159,383.943,380.875,377.945,375.141,372.456,369.88,367.407,365.03,362.742,360.539,358.414
139,862.532,862.532,862.532,862.532,862.532,862.532,862.532,862.532,862.532,862.532,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.531,862.491,862.39,862.202,861.896,861.456,860.891,860.207,859.414,849.327
