LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
40.48801,-111.41463,14.0,57.44303290000001,25.154599800000003,7.5,,,0.15,,,,110.0,51.0,,2.1,,41.0,36.0,
37.15415,-112.57104,19.5,52.96603414,20.54004037,,,,0.05,,,,32.0,6.3,,1.7,,16.0,10.0,
40.49023,-111.41463,13.9,27.25222086,-5.618597685,7.7,,,0.03,,,,51.0,6.0,,0.8,,21.0,6.4,
37.77831,-112.36354,12.0,91.68330179,61.05338384,,,,0.04,,,,34.0,7.9,,4.3,,29.0,20.0,
40.51857,-111.40602,13.0,78.0140994,46.59202499,7.6,,,0.02,,,,55.0,7.3,180.0,2.0,,12.0,9.0,
37.74331,-112.37687,12.0,88.27266915,57.42869496,7.7,,,0.04,,,,45.0,5.4,,5.0,,22.0,8.3,
37.55609000000001,-112.44021,9.375,45.27805007,12.657754509999998,7.3,,,0.01,,,,50.0,4.633333333333334,,0.8666666666666667,,29.333333333333332,3.8333333333333335,
37.42665,-112.48465,9.25,57.393988135,25.106007525,7.5,,,0.42,,,,350.0,22.5,,16.5,,385.0,90.5,
40.60579,-111.37741,15.5,50.54966496,18.05690882,7.7,,,0.01,,,,42.0,5.9,,1.3,,17.0,5.3,
40.72939,-111.33241,10.0,80.62981375,49.34581556,7.4,,,0.032,,,0.03,69.7,6.45,293.0,1.29,,13.2,13.6,
40.47023,-111.42767999999998,16.666666666666668,44.527420106,11.895877419,7.5,,,0.0242,,,,67.47999999999999,30.740000000000002,,1.232,,21.7,10.806000000000001,
40.71467,-111.33936,9.5,44.14164231,11.49709468,7.5,,0.013,0.0089,0.109,,0.01,69.2,10.8,259.0,2.57,,14.0,7.01,
37.31098,-112.52776,25.5,80.08532912999999,48.772279165,7.400000095499999,238.0,,0.0850000005,,,,8.5,25.5,170.5,2.0,,4.600000143000001,67.0,
40.46496,-111.43296,10.0,50.54966496,18.05690882,7.5,,,0.04,,,,60.0,17.0,214.0,1.3,,18.0,11.0,
38.20026,-112.22993,15.0,102.7369715,72.87658266,7.6,,,,,,,52.0,9.0,,,,6.1,,
37.52998,-112.45632,9.0,36.211749569999995,3.4306329460000002,7.45,,,0.01,,,,46.5,3.15,,0.45,,24.5,2.55,
38.76247,-112.03798,10.5,87.0891229,56.17342712,7.0,,,0.66,,,0.04,450.0,34.0,647.0,13.0,0.06,120.0,270.0,
37.12276,-112.59243,12.5,35.53200614,2.74083113,,,,0.03,,,,41.0,3.9,,1.2,,14.0,2.8,
40.5369,-111.41018,12.0,96.95988223,66.68280183,7.5,,,0.02,,,,37.0,7.4,128.0,3.0,,7.9,9.1,
40.47273,-111.4338,12.0,55.25928335,22.90149772,7.2,,,0.03,,,,60.0,14.0,200.0,1.4,,17.0,8.6,
40.1069,-111.56686,12.2,39.26050119,6.524796747999999,8.2,,,,,,,58.0,8.9,,,,35.0,5.3,
38.32637,-112.19131000000002,15.0,61.52592334,29.37871803,8.8,,,0.21,,,0.08,5.3,16.0,130.0,0.4,0.009000000000000001,0.13,73.0,
38.18498,-112.24131,13.0,79.40662514,48.0572667,6.5,,,0.07,,,,93.0,9.1,,3.7,,33.0,24.0,
40.12166,-111.56452,12.25,33.34120455,0.523129617,7.4,,,,,,,68.5,27.0,,,,24.0,,-16.31
40.72967,-111.34519,10.0,59.52869292,27.31051733,7.7,,,,,,,69.0,17.0,,,,27.0,,
38.77413,-112.04132,11.5,72.04496078,40.33152911,7.5,,,0.06,,,0.05,60.0,20.0,335.0,3.1,0.031,40.0,25.0,
40.08884000000001,-111.57769,8.9,42.37757363,9.697648691,7.7,,,,,,,47.0,3.7,,,,24.0,8.8,
40.14968,-111.5563,8.9,33.7149093,0.901125507,7.7,,,,,,,65.0,3.9,,1.1,,16.0,7.8,
40.40635,-111.46463,12.0,73.60251877,41.96193943,7.5,,,0.05,,,,83.0,19.0,324.0,3.6,,27.0,19.0,
38.76469,-112.04632,10.5,89.43214294,58.65970909,7.1,,,0.69,,,0.18,460.0,78.0,403.0,10.0,0.07,150.0,220.0,
38.76552,-112.04659,10.5,87.0891229,56.17342712,7.3,,,0.27,,,0.11,230.0,47.0,400.0,6.9,0.054000000000000006,89.0,90.0,
38.76691,-112.04632,11.5,79.40662514,48.0572667,7.6,,,0.08,,,0.08,70.0,29.0,,3.4,0.039,43.0,28.0,
38.76802,-112.04604,13.0,88.27266915,57.42869496,7.6,,,0.3,,,0.15,140.0,140.0,,9.0,0.073,95.0,97.0,
37.47082,-112.4866,8.5,67.06408575,35.1326479,6.9,,,,,,,71.0,6.3,,0.7,,33.0,6.9,
40.08162,-111.58353,8.3,42.37757363,9.697648691,7.5,,,,,,,47.0,5.8,,,,24.0,9.3,
40.4694,-111.44407,15.0,51.53196792,19.06572081,7.0,,,0.047,,,,62.1,32.2,,1.01,,19.8,11.9,
40.50079,-111.43352000000002,15.142857142857142,71.05767390285715,39.35874534142857,7.185714285714286,,,0.033857142857142856,,,,56.4,9.95,,1.887142857142857,,12.528571428571428,7.78,
40.47829000000001,-111.44268999999998,12.333333333333334,64.20895836285715,32.16654017571429,6.985714285714286,,,0.043,,,,61.885714285714286,12.304285714285715,,1.2428571428571427,,15.87142857142857,8.632857142857144,
38.59109,-112.11131,25.0,82.08833868,50.88409673,7.4,,,,,,,70.0,14.0,,1.5,,15.0,44.0,
40.14579000000001,-111.56519,10.0,,,8.0,,,,,,,47.0,5.7,,1.2,,17.0,8.3,
38.01278,-112.31046,21.0,73.60251877,41.96193943,8.350000381000001,,,,,,,5.0,3.799999952,61.0,,,1.0,23.0,
38.73247,-112.06465,10.5,79.40662514,48.0572667,7.5,,,0.06,,,0.05,62.0,14.0,245.0,3.0,0.015,19.0,18.0,-15.2
40.6244,-111.39324,15.0,68.77971239,36.92079624,8.4,,,0.06,,,,190.0,38.0,,4.3,,63.0,34.0,
38.747190000000025,-112.06187,11.165625000000002,80.52123267249999,49.23232988666667,7.4479999999999995,,,0.18999999999999997,,,0.09,156.8,27.842105263157894,,4.358333333333333,0.033,49.8,60.142857142857146,
38.63777,-112.09996,79.25,104.390421995,74.66479054499999,6.7750000955,,,2.799999952,,,,296.5,735.0,358.5,34.9499998095,0.770000011,32.0,665.0,
38.77469,-112.05298,17.0,,,,,,,,,,,,,,,,,
37.57554,-112.46104,9.5,65.28697452,33.28325392,7.4,,,0.04,,,,68.0,9.2,,3.3,,47.0,12.0,
38.75025,-112.06187,11.0,,,,,,,,,,,,,,,,,
37.64498,-112.43798999999999,12.5,92.667210326,62.10720002400001,8.033333333333333,,,0.01,,,,49.2,6.74,,3.2,,9.08,6.4,
40.08829,-111.59075,13.3,,,8.3,,,,,,,39.0,39.0,,3.5,,33.0,28.0,
40.64185,-111.39043999999998,20.0,88.27266915,57.42869496,8.5,335.0,,0.050000001,,,,68.0,35.0,277.0,3.0,,17.0,21.0,
38.64219,-112.1002,76.7,102.7369715,72.87658266,7.8,,,0.27,,,,200.0,665.0,,66.0,,34.0,597.0,
38.75441,-112.06187,10.5,88.27266915,57.42869496,7.0,,,0.82,,,0.12,510.0,38.0,664.0,12.0,0.07,190.0,330.0,-13.1
40.15468,-111.56797,11.7,39.26050119,6.524796747999999,7.8,,,,,,,59.0,2.9,,,,25.0,4.8,
40.53023,-111.43296,12.0,55.25928335,22.90149772,7.0,,,0.02,,,,66.0,48.0,160.0,28.0,,18.0,16.0,
38.62775,-112.10687,32.8,102.7369715,72.87658266,7.9,,,0.23,,,0.2,281.0,600.0,,49.0,,49.0,553.0,
38.78386,-112.05353999999991,15.284615384615385,60.132646681000004,27.967386821,7.638461538461538,,,0.051666666666666666,,,,53.5,22.333333333333332,,3.29,,34.9,17.8,
38.3647,-112.19908999999998,13.5,59.52869292,27.31051733,7.6,,,0.05,,,0.07,90.0,18.0,208.0,0.9,0.016,14.0,16.0,
38.19442,-112.25743,16.0,,,,,,,,,,,,,,,,,
38.63297,-112.10776,70.0,109.6939145,80.37781158,6.199999809,,,3.0,,,,300.0,620.0,447.0,55.0,0.629999995,36.0,530.0,
40.61495,-111.4063,16.45,84.630835125,53.57110141,7.949999999999999,,,0.04,,,,199.0,32.0,,1.4500000000000002,,52.5,33.0,
38.7633,-112.06437,13.5,63.44297926,31.36730133,7.4,,,0.08,,,0.07,60.0,23.0,372.0,3.1,0.033,41.0,31.0,-15.6
38.63442,-112.10909,42.2,103.6494415,73.85778758,7.6,,,0.26,,,,257.0,625.0,,62.0,,17.0,578.0,
38.17359,-112.26743,12.5,97.96146259,67.75434218,7.4,,,0.08,,,,83.0,10.5,,6.4,,18.0,30.0,
37.07165,-112.63632,12.0,42.37757363,9.697648691,7.6,,,,0.086,,,51.0,4.9,206.0,2.6,,13.0,3.2,
40.5569,-111.43019,10.5,73.25187861333333,41.61172056666667,7.433333333333333,,,0.03133333333333333,,,,42.833333333333336,9.376666666666667,,2.56,,9.299999999999999,9.46,
41.60689,-111.04241,11.0,92.77700792,62.21805734,8.2,,,,,,,58.0,42.0,313.0,5.1,,24.0,58.0,
40.10551,-111.59353,15.3,65.28697452,33.28325392,8.2,,,,,,,55.0,50.5,,3.5,,17.5,44.0,
38.74663,-112.0727,10.833333333333334,87.0891229,56.17342712,7.1,,,0.66,,,0.09,500.0,34.0,663.0,11.0,0.07,200.0,250.0,
39.71024,-111.73521,11.0,42.37757363,9.697648691,7.7,,,,,,,63.0,8.2,,,,8.8,,
38.77802,-112.06354,14.125,52.01511088,19.56221929,7.175,,,0.095,,,,73.8,12.9,,1.69,,43.7,29.4,
40.60662,-111.41408,21.1,65.28697452,33.28325392,,,,,,,,,15.0,,,,,,
40.6069,-111.41408,14.975000000000001,65.28697452,33.28325392,7.6,,,,,,,,71.025,,,,,,
40.73745,-111.36686,10.5,78.15499369,46.74019474,7.2,,0.001,0.226,0.294,,0.09,107.0,80.1,431.0,8.02,,31.1,72.9,
40.08162,-111.60492,13.299999999999999,57.44303290000001,25.154599800000003,7.800000000000001,,,0.11,,,,67.0,52.5,310.0,3.75,,37.5,52.0,
40.60551,-111.41574,8.3,63.44297926,31.36730133,7.6,,,,,,,140.0,84.0,,3.1,,25.0,20.0,
40.04996,-111.61742,9.4,39.26050119,6.524796747999999,7.7,,,,,,,65.0,7.9,,,,22.0,8.3,
38.74886,-112.07604,10.75,,,,,,,,,,,,,,,,,
37.50082,-112.50021,4.5,50.54966496,18.05690882,7.7,,,0.02,,,,94.0,91.0,,1.2,,60.0,2.2,
37.80053,-112.40104,10.0,,,7.2,,,,,,,,,,,,,,
38.76247,-112.07382,13.0,72.04496078,40.33152911,7.4,,,0.07,,,0.08,79.0,39.0,363.0,3.2,0.036000000000000004,46.0,28.0,
38.78358,-112.06687,13.5,55.25928335,22.90149772,7.2,,,0.27,,,0.08,72.0,18.0,614.0,1.7,0.044,81.0,36.0,-13.95
40.6419,-111.40686,16.0,88.27266915,57.42869496,8.5,,,0.05,,,,68.0,35.0,,2.8,,17.0,21.0,
37.46248,-112.51688,9.5,55.25928335,22.90149772,7.4,,,0.03,,,,87.0,11.0,,1.3,,50.0,9.0,
38.1972,-112.2702,15.0,104.5488447,74.82572351,7.8,,,0.04,,,,55.0,9.0,,7.1,,7.4,34.0,
40.14806,-111.58795,25.0,42.37757363,9.697648691,7.309999942999999,776.0,,0.300000012,,,,78.0,210.0,334.0,11.0,0.230000004,36.0,125.0,
37.87692,-112.37937,13.0,80.76403312,49.48729163,7.2,,,0.05,,,,70.0,3.8,,3.5,,38.0,36.0,
38.76136,-112.0777,14.5,84.64484943,53.58519438,7.4,,,0.41,,,0.12,440.0,41.0,255.0,12.0,0.06,160.0,100.0,-14.0
40.59467,-111.42686,15.6,50.54966496,18.05690882,7.1,,,,,,,42.0,5.2,,1.5,,9.7,4.4,
40.51357,-111.45658,15.0,61.52592334,29.37871803,7.8,,,0.36,,,,220.0,62.0,,15.0,,54.0,66.0,
38.77886,-112.07382,16.0,45.27805007,12.65775451,7.4,,,0.03,,,0.03,58.0,12.0,360.0,2.4,0.024,36.0,14.0,
40.04829,-111.6277,10.6,37.60833524,4.846541817,8.0,,,,,,,63.0,8.3,,,,29.0,0.5,
40.02912,-111.63548,10.0,31.02036804,-1.821622591,7.9,,,,,,,56.0,4.6,,,,22.0,7.2,
40.03912,-111.63214,8.9,31.02036804,-1.821622591,7.6,,,,,,,51.0,4.5,,0.6,,20.0,4.4,
40.48384,-111.47296,9.0,65.28697452,33.28325392,7.5,,,0.16,,,,110.0,29.0,285.0,6.4,,30.0,34.0,
40.64856,-111.41325,12.75,111.3218979,82.13990948,7.8,,,0.02,,,,46.0,23.0,,5.6,,10.0,16.0,
37.4247,-112.53715,10.0,34.45181497,1.646851127,7.5,,,,,,,60.0,5.1,,2.0,,33.0,4.2,
40.46746,-111.47935,11.0,63.44297926,31.36730133,7.9,,,0.03,,,,57.0,11.0,,2.1,,17.0,11.0,
40.46829,-111.47935,14.0,63.44297926,31.36730133,7.9,,,0.03,,,,56.0,11.0,,2.3,,16.0,8.9,
40.14023,-111.59797,14.4,,,8.6,,,,,,,24.0,17.0,,4.7,,21.0,67.0,
40.50107,-111.46824,15.8,41.04911755,8.459368751800001,7.3,,,0.2314,,,,119.38,38.914,,9.080000000000002,,35.44,39.36,
40.5294,-111.45824,13.200000000000001,60.32199110833333,28.133679565000005,7.449999999999999,,,0.12516666666666668,,,,103.45,21.983333333333334,268.0,7.401666666666667,,24.016666666666666,23.71666666666667,
40.49829,-111.46963,13.9,,,7.7,,,,,,,,30.0,,,,,,
40.16134,-111.59158,15.421052631578947,42.60506665615385,9.942155234307693,7.364705882352942,,,0.025416666666666667,,,,65.71538461538461,14.653846153846153,,2.290769230769231,,25.56153846153846,14.107692307692307,
37.62331,-112.47299,15.0,42.97386432,10.30558905,8.2,,,,,,0.02,23.9,2.62,139.0,3.02,,20.0,3.99,
37.82303,-112.40604,13.0,79.40662514,48.0572667,,,,0.03,,,,58.0,6.0,,2.0,,24.0,8.4,
37.4297,-112.53771,10.5,35.53200614,2.74083113,7.1,,,,,,,53.0,3.8,,1.2,,31.0,2.5,
40.61245,-111.4288,16.0,65.28697452,33.28325392,8.3,,,0.02,,,,57.0,16.0,,1.3,,11.0,12.0,
37.62387,-112.47326,11.5,56.79868919,24.48934545,7.8,,,,,,0.02,33.5,3.23,144.0,1.44,,13.7,3.73,
37.62331,-112.47382,12.0,56.14524023,23.8150729,7.9,,,,,,0.02,33.5,2.99,142.0,1.5,,13.7,3.73,
38.66469,-112.12048,11.75,79.40662514,48.0572667,7.2,,,0.09,,,0.09,89.0,27.0,361.0,3.9,0.019,20.0,41.0,
40.54218,-111.45602,14.5,72.04496078,40.33152911,7.4,,,0.05,,,,79.0,27.0,262.0,1.3,,25.0,26.0,
37.4097,-112.54771,9.5,32.19814028,-0.632301809,7.4,,,,,,,54.0,3.9,,1.0,,32.0,3.2,
40.5019,-111.47241,16.5,65.28697452,33.28325392,7.1,,,0.36,,,,190.0,53.0,360.0,12.0,,43.0,55.0,
38.62553,-112.13715,11.5,72.04496078,40.33152911,7.2,,,0.05,,,0.04,53.0,8.7,210.0,1.5,0.006,12.0,23.0,-15.25
39.99134,-111.65826,12.0,,,6.9,,,,,,,,,,,,,,
40.52135,-111.46764,43.3,73.60251877,41.96193943,,,,,,,,336.0,125.0,,25.0,,,98.0,
40.60912,-111.43602,15.0,68.77971239,36.92079624,6.9,,,0.01,,,,39.0,11.0,,1.1,,6.3,7.3,
40.52495,-111.46741000000002,39.4,68.77971239,36.92079624,7.3,,,0.67,,,,331.0,108.0,,25.0,,68.0,114.0,
38.41359,-112.2127,11.5,94.90521999,64.48760818,7.7,,,0.05,,,0.04,63.0,13.0,142.0,3.1,0.013,8.6,18.0,
40.069399999999995,-111.63242,12.57,48.445049610000005,15.901178482,7.3999999999999995,,,0.03,,,,64.5,20.833333333333332,,1.4400000000000002,,29.0,17.0,
40.68023,-111.41158,13.9,103.6494415,73.85778758,7.7,,,0.04,,,,40.0,28.0,,4.6,,11.0,15.0,
38.67247,-112.12465,18.5,,,7.3,,,,,,,,,,,,,,
40.52545,-111.46874,40.55,73.5358907,41.896434435,6.575,1525.0,,0.53,,,,306.62,132.0,650.5,28.28,0.33,65.88,112.16,
39.97968,-111.66742,8.9,32.19814028,-0.632301809,8.2,,,,,,,90.0,9.0,,,,20.0,,
38.68608,-112.12243,12.0,85.88028798,54.89269595,7.1,,,0.16,,,0.07,91.0,27.0,377.0,4.3,0.044,31.0,54.0,
38.59275,-112.15576,15.0,76.58424231,45.08937459,7.5,,,0.04,,,0.04,70.0,6.2,240.0,1.8,0.008,12.0,18.0,
40.14996,-111.60825,14.4,65.28697452,33.28325392,7.85,,,,,,,62.5,35.5,,3.1,,24.5,39.0,
37.87942,-112.39965,10.0,,,7.2,,,,,,,,,,,,,,
40.51735,-111.47624,43.6,73.60251877,41.96193943,,,,,,,,312.0,125.0,664.0,28.0,,,93.0,
38.69691,-112.12215,16.5,,,,,,,,,,,,,,,,,
40.15079,-111.60992,12.8,,,8.4,,,,,,,56.0,21.0,,2.7,,24.0,24.0,
40.12107,-111.62242,12.2,80.76403312,49.48729163,8.0,,,,,,,88.0,38.0,,,,61.0,52.0,
40.63467,-111.43658,11.0,61.52592334,29.37871803,7.2,,,0.06,,,,160.0,16.0,,1.9,,30.0,12.0,
37.39832,-112.56493,10.0,32.19814028,-0.632301809,7.4,,,0.01,,,,60.0,2.5,,0.9,,32.0,2.3,
37.86609,-112.4091,10.0,82.08833868,50.88409673,7.6,,,0.06,,,,60.0,17.0,,2.4,,25.0,18.0,
40.08801,-111.63658999999998,12.2,83.38138227,52.24950687,7.9,,,,,,,80.0,50.0,,,,69.0,71.0,
40.13301,-111.62048,14.4,,,8.7,,,,,,,50.0,10.0,,4.4,,22.0,32.0,
40.1094,-111.63048,12.2,88.27266915,57.42869496,8.0,,,,,,,76.0,52.0,,,,58.0,73.0,
38.7708,-112.10243,22.2,33.68023284,0.8991560044999996,8.15,,,0.0,,,,53.0,15.0,,1.9000000000000001,,24.5,9.4,
39.71162,-111.77354,10.5,,,8.3,,,,,,,68.0,1070.0,,7.0,,34.0,715.0,
40.11496,-111.62964,15.6,,,8.350000000000001,,,,,,,53.5,18.5,,5.5,,22.5,52.5,
40.67162,-111.4288,8.9,90.56867151,59.86759125,7.9,,,,,,,81.0,85.0,,2.9,,19.0,30.0,
40.53595,-111.47914,28.8,61.52592334,29.37871803,6.900000095,,,,,,,145.0,39.0,404.0,10.0,,,34.0,
40.62856,-111.44547,10.5,67.06408575,35.1326479,6.6,,,0.03,,,,130.0,11.0,,1.6,,23.0,9.6,
40.17273,-111.61131,14.7,,,8.25,,,,,,,46.0,20.5,,2.3,,23.5,27.5,
40.53035,-111.48234,24.39999962,112.1210143,83.00579796,6.5,,,,,,,383.0,165.0,990.0,22.0,,,120.0,
38.04138,-112.35606,20.0,172.88800600000005,150.7167375,7.190000057000001,,,,,,,50.0,192.0,1530.0,43.0,0.079999998,80.0,188.0,
37.8622,-112.4166,11.5,,,7.7,,,,,,,,,,,,,,
40.67134,-111.43186,13.0,109.6939145,80.37781158,7.6,,,0.03,,,,50.0,27.0,,2.7,,11.0,17.0,
40.16246,-111.61631,12.2,,,8.166666666666666,,,0.0,,,,49.333333333333336,31.666666666666668,,2.1999999999999997,,23.333333333333332,32.333333333333336,
37.80387,-112.43743,13.0,84.64484943,53.58519438,7.7,,,0.03,,,,35.0,42.0,,6.0,,12.0,20.0,
37.54248,-112.52577,9.0,,,,,,,,,,,,,,,,,
40.52579,-111.48686,39.7,76.58424231,45.08937459,7.55,,,0.81,,,0.1,375.0,139.0,,31.5,,80.5,151.5,
40.53075,-111.48514,21.10000038,79.40662514,48.0572667,,,,,,,,336.0,,,22.0,,,102.0,
40.53523,-111.48352,45.25,76.564356985,45.069463395,6.85,,,0.64,0.031,0.001,,352.5,131.0,580.0,25.0,0.47,76.5,144.0,
40.52495,-111.48744,31.0,70.43860374,38.65237633,6.5,,,,,,,310.0,120.0,632.0,27.0,,,94.0,
37.89831,-112.40798999999998,11.0,89.43214294,58.65970909,7.7,,,0.05,,,,49.0,2.8,,2.3,,18.0,41.0,
40.52662,-111.48741,32.0,59.484478120000006,27.266658915,7.800000000000001,,,0.64,,,,304.0,104.0,,25.5,,72.0,112.5,
40.53357000000001,-111.48519,23.6,65.28697452,33.28325392,7.7,,,0.8,,,,329.0,150.0,,33.0,,88.0,163.0,
40.5269,-111.48769,29.266666666666666,66.175530135,34.20795091,7.6,,,0.705,,,0.1,290.5,115.0,,28.0,,83.5,127.5,
40.18357000000002,-111.61241999999999,17.8,-6.6379243379999995,-38.866264308,7.937499999999999,,,0.18,,,,112.25,83.5,,6.36,,67.125,60.6,
40.51912,-111.49269,11.0,59.52869292,27.31051733,7.4,,,0.03,,,,120.0,16.0,285.0,1.1,,42.0,30.0,
40.14746,-111.62714,15.0,,,8.2,,,,,,,52.0,19.0,,3.1,,22.0,26.0,
40.0569,-111.65992,16.1,,,8.5,,,,,,,45.0,15.0,,2.3,,23.0,19.0,
38.71053,-112.1352,12.5,103.6494415,73.85778758,7.4,,,0.39,,,0.09,150.0,26.0,373.0,19.0,0.08800000000000001,100.0,120.0,-13.3
37.3672,-112.59243,10.0,34.815163899999995,2.014724075,6.5,,,0.02,,,,53.0,2.2,,1.3,,31.0,1.7,
37.99025,-112.3841,16.0,100.805452045,70.80606488,7.8,,,0.05,,,,57.5,12.0,,4.6,,16.5,16.0,
40.92467,-111.34908,12.0,42.37757363,9.697648691,7.8,,,,,,,87.0,42.0,,,,31.0,,
38.65275,-112.15798,13.5,83.38138227,52.24950687,7.3,,,0.11,,,0.09,82.0,29.0,354.0,3.4,0.034,21.0,40.0,
40.16468,-111.62575,11.7,34.45181497,1.646851127,8.1,,,,,,,86.0,20.0,,,,29.0,21.0,
37.33804,-112.60382,15.5,42.37757363,9.697648691,6.5,,,0.09,,,,65.0,4.5,,7.8,,20.0,28.0,
38.40331,-112.2452,11.5,45.27805007,12.65775451,7.8,,,0.01,,,0.01,46.0,2.3,161.0,0.8,0.008,14.0,4.8,
37.33804,-112.6041,13.0,37.60833524,4.846541817,6.5,,,0.03,,,,28.0,2.2,,3.2,,10.0,10.0,
40.54412,-111.49047,12.0,38.60767584,5.861375422999999,7.6,,,0.04,,,,63.0,6.7,226.0,1.2,,23.0,6.8,
40.07579000000001,-111.65992,17.0,,,,,,,,,,,,,,,,,
38.00525,-112.38187,13.5,87.39096613999999,56.604055884999994,7.8,,,0.04,,,,31.0,7.6,,4.0,,6.15,14.0,
40.04495,-111.67159,12.8,,,7.45,,,,,,,103.0,35.5,,3.3,,38.0,38.0,
37.55248,-112.53438,8.0,27.25222086,-5.618597685,7.6,,,0.01,,,,47.0,1.4,,0.2,,27.0,1.4,
37.87831,-112.42521,18.5,99.91639999,69.84858559999999,,,,0.07,,,,60.0,4.1,,3.3,,56.0,21.0,
37.33915,-112.60549,13.5,42.37757363,9.697648691,7.7,,,0.02,,,,35.0,2.6,,3.7,,13.0,13.0,
38.20581,-112.31493,10.5,85.88028798,54.89269595,7.35,,,0.01,,,,9.35,1.8,,3.0,,3.0,3.5,
40.14246,-111.6377,13.600000000000001,,,8.45,,,,,,,43.5,16.0,,5.5,,21.5,44.0,
40.0744,-111.66242,14.4,,,8.8,,,,,,,27.0,27.0,,13.0,,40.0,58.0,
39.4569,-111.88271,18.0,75.11461457,43.5469018,8.1,,,0.09,,,0.15,86.0,80.0,310.0,4.0,,97.0,54.0,-15.79
40.06995,-111.66465,16.7,,,8.1,,,,,,,66.0,36.0,,11.0,,44.0,48.0,
40.09079000000001,-111.65742,16.7,70.43860374,38.65237633,8.1,,,,,,,51.0,13.0,,,,25.0,,
40.09107,-111.65742,25.0,68.77971239,36.92079624,7.3,,,,,,,60.0,16.0,,,,26.0,,
40.12246,-111.6477,16.1,,,8.4,,,,,,,48.0,16.0,,2.3,,25.0,11.0,
37.27971,-112.62938,11.0,42.37757363,9.697648691,6.5,,,0.06,,,,110.0,6.2,,4.6,,54.0,11.0,
37.38637,-112.59438,11.75,36.39177007,3.612951948,7.8,,,0.0,,,,36.5,0.8999999999999999,,1.7,,14.5,1.5,
37.53498,-112.54493,11.5,,,,,,,,,,,,,,,,,
40.1619,-111.63464,12.75,,,8.3,,,,,,,39.0,20.0,,2.3,,22.0,28.5,
40.1669,-111.63353,17.075,52.16057774666666,19.712329853333333,7.975,,,0.05,,,,44.25,10.625,,1.6,,14.25,24.0,
40.05607,-111.67354,14.133333333333333,47.99372128,15.43603251,7.65,,,0.03,,,,63.5,21.5,240.0,1.2,,24.0,15.0,
40.13107,-111.64687,13.3,,,8.4,,,,,,,56.0,48.0,,8.6,,27.0,70.0,
39.55412000000001,-111.85382000000001,12.65,49.27169312,16.746470665,7.15,,,0.09,,,0.06,167.0,52.0,312.0,2.0,,52.5,40.0,
37.42609,-112.58382,7.0,31.801635005,-1.0325637015,7.5,,,0.0,,,,57.0,2.4000000000000004,,1.0,,37.0,4.05,
40.06607,-111.67159,18.299999999999997,,,8.25,,,,,,,35.0,7.800000000000001,,3.5,,13.0,29.5,
37.54748,-112.54382000000001,8.4,29.960100795000002,-2.8759562045,7.75,,,0.0,,,,49.333333333333336,8.0,,0.5,,24.333333333333332,1.3,
37.99081,-112.39520999999999,13.94090909090909,95.43103068285714,65.15053903285715,7.074999999999999,,0.003,0.03,0.02,0.001,0.32,55.699999999999996,60.271428571428565,557.0,6.533333333333334,,21.757142857142856,66.2,
40.13107,-111.64964,13.3,,,8.4,,,,,,,58.0,50.0,,9.4,,27.0,68.0,
40.92745,-111.36103,13.5,63.44297926,31.36730133,7.7,,,,,,,66.0,15.0,,,,19.0,,
39.55024000000002,-111.85771,12.384615384615385,47.2725423911111,14.698113067777777,7.2333333333333325,,,0.07300000000000001,,,,152.66666666666666,56.96666666666667,,2.1266666666666665,,51.955555555555556,45.13333333333333,
40.62773,-111.47103,8.0,57.44303290000001,25.154599800000003,8.1,,,0.02,,,,77.0,10.0,,1.4,,16.0,9.5,
41.77883,-111.04547,8.5,55.25928335,22.90149772,7.5,,,,,,,98.0,160.0,320.0,5.1,,57.0,140.0,
37.88164,-112.43493,10.0,82.08833868,50.88409673,7.9,,,0.05,,,,45.0,6.3,,1.3,,12.0,21.0,
40.19829,-111.6277,22.2,,,9.1,,,,,,,19.5,12.0,,2.75,,5.1,44.5,
39.569399999999995,-111.85382000000001,12.5,59.52869292,27.31051733,7.4,,,0.08,,,0.06,110.0,41.0,283.0,2.7,,47.0,29.0,
38.72167,-112.15046,21.0,70.43860374,38.65237633,7.849999905,,,,,,,490.0,170.0,283.0,22.0,0.49000001,210.0,440.0,
38.46275,-112.23992,8.5,63.44297926,31.36730133,7.2,,,0.01,,,0.01,31.0,4.6,99.0,0.8,0.004,3.1,7.7,
40.19884,-111.6302,14.75,,,8.25,,,,,,,39.0,13.0,,3.3,,11.5,51.5,
39.53607,-111.86715000000001,12.785714285714286,52.96603414,20.54004037,7.1,,,0.09,,,0.21,200.0,130.0,252.0,2.6,,72.0,73.0,-15.68
37.91109,-112.42853999999998,12.0,72.34679983000001,40.67026031,7.45,,,,,,,36.0,7.6,,,,8.45,25.0,
40.03236,-111.69105,13.5,56.58189926,24.26560434,7.2,,0.002,,0.096,0.001,0.06,67.7,32.0,460.0,2.11,,25.6,103.0,-14.43
40.67995,-111.45685,20.0,80.76403312,49.48729163,7.599999905,,,0.100000001,,,,290.0,32.0,302.0,2.0,,64.0,38.0,
