LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
38.35553,-112.63911,11.5,80.76403312,49.48729163,7.4,,,,,,,48.0,30.0,,,,6.8,,
38.98774,-112.42216,13.5,,,,,,,,,,,,,,,,,
40.51078,-111.88243,10.5,100.8709537,70.87248531,7.3,,,,,,,140.0,420.0,,25.0,,130.0,270.0,
39.14052,-112.36938,17.7,,,,,,,,,,,,,,,,,
40.61316,-111.84574,14.5,44.14164231,11.49709468,8.0,,0.001,0.009000000000000001,0.059,6e-05,0.01,25.9,8.59,103.0,1.42,0.0012,9.55,7.99,
40.57995,-111.85799000000002,12.0,57.83743067,25.57493067,7.833333333333333,,,,,,,22.666666666666668,12.666666666666666,,,,5.400000000000001,,
40.61346,-111.84583,18.6,108.83901959999999,79.45511608333334,7.4,,,2.5,,,,90.66666666666667,346.3333333333333,,9.033333333333333,,24.733333333333334,234.0,-15.3675
40.61586,-111.845,8.5,,,7.2,,,2.1,,,,,78.0,,,,,,-14.566666666666668
40.61475,-111.84551,14.833333333333334,118.9138782,90.39135979,7.333333333333333,,,2.1,,,,70.0,420.0,,16.0,,17.0,200.0,-15.263333333333335
38.56847,-112.56757,178.0,172.88800600000005,150.7167375,9.979999542,9405.0,,0.800000012,,,,26.39999962,2450.0,1322.0,225.0,,12.0,3460.0,
40.61475,-111.84558,11.5,,,7.95,,,,,,,,37.5,,,,,,-16.387499999999996
40.61044,-111.84743,22.8,88.27266915,57.42869496,7.5,,,0.08,,,,37.0,18.5,,4.3,,16.0,37.0,-16.42
40.51523,-111.88216,14.0,65.28697452,33.28325392,,,,,,,,64.0,59.0,,,,14.0,,
39.09107,-112.38772,19.166666666666668,,,,,,,,,,,,,,,,,
39.04968,-112.40216,16.75,,,,,,,,,,,,,,,,,
40.521060000000006,-111.88077000000001,16.555555555555557,90.4373724281818,59.72900503818182,7.329411764705882,,,0.07371428571428572,,,,42.20909090909091,10.972727272727273,,9.724,,20.272727272727273,15.87,
40.57356,-111.86216,10.5,,,6.1,,,,,,,,,,,,,,
40.70522,-111.81466,15.0,47.99372128,15.43603251,7.4,,,0.08,,,,146.0,26.0,,2.9,,51.0,28.0,
38.94996,-112.43827,19.5,,,,,,,,,,,,,,,,,
40.628280000000004,-111.84299000000003,12.23076923076923,41.605652765,8.911646238875,7.927272727272726,,,0.01583333333333333,0.059,0.0005,,30.1,9.0375,,1.6185714285714288,0.004,9.8,9.05125,
38.97913,-112.42855,13.5,63.44297926,31.36730133,7.4,,,0.02,,,,57.5,69.0,,1.6,,30.0,19.0,
40.6519,-111.83469,13.5,39.58303970000001,6.852709042000001,7.4,,0.001,0.018000000000000002,0.066,6e-05,0.04,64.3,27.4,197.0,1.68,0.0051,21.4,13.1,-16.44
40.75134,-111.79854,11.5,55.204533520000005,22.847320085,7.2,,,,0.034,0.0005,,130.0,32.0,,1.6,0.019,34.5,23.5,
37.91192,-112.79328,12.0,91.68330179,61.05338384,7.7,,,,,,,125.0,170.0,,,,30.0,,
38.38025,-112.63494,12.4,,,,,,,,,,,18.0,,,,,,
38.97996,-112.42883,14.0,,,,,,,,,,,,,,,,,
40.58965,-111.85811,12.0,48.25613702,15.70484609,7.7,,0.001,0.022,0.084,0.001,0.04,38.7,15.0,151.0,2.66,0.0013,9.09,12.9,-15.87
40.58994000000003,-111.85805000000003,13.36,71.937090115,40.2739108325,7.58888888888889,,0.002,0.325,0.185,6e-05,0.04,51.64,110.91666666666667,318.0,4.325,0.0103,12.78,93.58,-14.815
40.44606,-111.91049,15.25,70.43860374,38.65237633,7.4,,,0.07,,,,58.0,43.0,,6.5,,20.0,36.0,
40.38947,-111.93113999999998,15.6,74.21263774,42.60120546,7.2,,,0.199,,,0.37,94.7,284.0,213.0,6.06,,43.1,106.0,-15.9
38.98357,-112.42855,13.0,,,,,,,,,,,,,,,,,
40.54773,-111.87437999999999,16.75,67.405407215,35.4884802375,7.216666666666668,,,0.22275,,,,166.5,215.5,,11.600000000000001,,50.55,113.0,
38.95691,-112.43827,18.0,53.400059987999995,20.987997,7.58,,,0.515,,,,111.6,149.4,,10.95,,38.2,94.5,
38.98746,-112.42771999999998,14.25,70.43860374,38.65237633,7.3,,,0.025,,,,68.0,21.5,,1.8,,29.5,21.0,
38.98857,-112.428,14.25,,,,,,,,,,,,,,,,,
39.03996,-112.41022,15.6875,107.1729259,77.65420145,7.5,,,0.14,,,,18.0,350.0,,6.9,,150.0,100.0,
41.05911,-111.68854,17.8,89.43214294,58.65970909,7.2,,,,,,,56.0,56.0,,,,17.0,,
38.98663,-112.42883,14.5,,,,,,,,,,,,,,,,,
41.033,-111.69854,13.0,97.96146259,67.75434218,7.8,,,,,,,118.0,380.0,,,,80.0,,
38.94885,-112.44272,20.0,,,,,,,,,,,,,,,,,
39.17635,-112.36383,17.75,,,,,,,,,,,,,,,,,
38.27747,-112.67327999999999,12.76666666666667,,,7.633333333333333,,,,,,,,,,,,,,
42.22262,-111.25526,9.375,41.71817142375001,9.026336136125,7.3125,,,,0.10154999999999999,,,87.0,42.9375,,1.6662499999999998,,28.3125,36.4625,
38.36442,-112.64411,15.3,,,,,,,,,,,,,,,,,
38.97857,-112.43327,14.25,,,,,,,,,,,,,,,,,
40.44323,-111.91485,23.0,-31.27332152,-63.0458106,8.8,,0.002,0.038,0.5479999999999999,6e-05,0.06,21.7,43.2,77.0,4.23,0.0245,11.1,11.6,-16.98
39.17218,-112.36633,17.5,,,,,,,,,,,,,,,,,
40.66467,-111.83493,11.625,43.545297786666666,10.894049515222223,7.485714285714286,,,0.13285714285714287,,,,111.71428571428571,91.77777777777777,,3.342857142857143,,36.714285714285715,59.857142857142854,
40.59246000000001,-111.86123999999998,13.666666666666666,68.77971239,36.92079624,7.699999999999999,,0.0,0.0,,,,29.333333333333332,36.333333333333336,,2.9,,6.033333333333334,38.666666666666664,-14.065999999999999
42.94715,-110.97854,13.0,25.90736547,-6.970753847,7.5,,,0.03,,,,45.0,1.9,,0.9,,21.0,1.5,
40.62541,-111.84944,11.700000000000001,48.77627627,16.2378482,7.5,,0.001,0.032,0.212,6e-05,0.09,82.2,63.4,253.0,3.29,0.0041,23.6,21.6,-15.78
39.195789999999995,-112.35855000000001,16.785714285714285,,,,,,,,,,,,,,,,,
39.04856999999999,-112.40994,18.75,,,,,,,,,,,,,,,,,
40.58977,-111.86294,14.875,94.22000766,63.756528345,7.633333333333333,,,,,,0.215,62.75,142.33333333333334,324.5,9.844999999999999,,41.400000000000006,157.5,-16.009999999999998
40.6105,-111.85549,11.7,45.910766564999996,13.306867055249999,7.980000000000001,,,0.03,,,,22.75,11.5,99.0,1.3,,8.5,7.800000000000001,-16.5
42.19826,-111.26659,14.766666666666666,106.06847803333335,76.46351111333333,7.5,,,,0.0156,,,94.76666666666667,24.96666666666667,,6.566666666666666,,41.300000000000004,26.233333333333334,
38.36997,-112.64411,9.3,,,,,,,,,,,,,,,,,
40.58356,-111.86605,7.0,,,7.6,,,,,,,,,,,,,,
37.88914000000001,-112.80717,14.5,,,,,,,,,,,,,,,,,
37.88997,-112.80717,14.0,,,,,,,,,,,,,,,,,
38.28469000000001,-112.67383,12.0,,,7.1,,,,,,,,,,,,,,
38.28525,-112.67383,11.525,,,7.125,,,,,,,,,,,,,,
38.97219000000001,-112.43827,16.0,,,,,,,,,,,,,,,,,
37.882470000000005,-112.8105,15.192307692307692,76.96262726863637,45.49047037545455,7.7387096774193544,,,0.06100000000000002,,,,52.53478260869566,42.581481481481475,,3.4175000000000004,,28.02173913043478,26.665,
40.63407,-111.8489,12.0,40.22059876,7.501160436,8.0,,0.004,,0.145,0.001,0.05,61.1,41.6,199.0,2.05,,16.5,18.6,-15.96
39.05941000000001,-112.40855,18.0,71.5549557075,39.823466365,7.5,,,0.16,,,,110.0,108.0,,5.4,,84.4,82.0,
40.65523,-111.84132,16.0,42.37757363,9.697648691,7.6,,,,,,,81.0,83.0,,2.3,,21.0,21.0,
39.17857,-112.36744,17.5,,,,,,,,,,,,,,,,,
38.28025,-112.67689,11.933333333333332,,,7.05,,,,,,,,,,,,,,
40.59640000000001,-111.86361999999998,15.05,99.91639999,69.84858559999999,7.375,,,9.8,,,,50.0,928.5,,6.2,,13.0,380.0,-15.022
39.13968,-112.38161,16.0,,,,,,,,,,,,,,,,,
40.66634000000001,-111.83827,12.0,31.41696437,-1.4212727040000002,7.8,,,,,,,82.0,35.0,,,,25.0,,
40.59638999999999,-111.86386,16.080000000000002,,,7.583333333333333,,,0.07500000000000001,,,,53.333333333333336,33.666666666666664,,2.1,,13.266666666666666,51.0,-15.038
40.69606,-111.82827,13.5,45.27805007,12.65775451,7.9,,,,,,,103.0,16.0,,,,33.0,,
39.05913,-112.4105,18.5,,,,,,,,,,,,,,,,,
38.953849999999996,-112.44716000000001,19.692307692307693,60.24780876071429,28.058046505714287,7.1428571428571415,,,0.9473076923076924,,,,254.64285714285714,425.5,,20.52857142857143,,85.72857142857143,243.42857142857142,
38.97996,-112.43827,15.0,,,,,,,,,,,,,,,,,
40.57825,-111.87157,21.0,47.99372128,15.43603251,6.949999809,1688.0,,0.300000012,,,,123.0,800.0,184.0,7.0,,27.0,354.0,
40.60217,-111.86299,14.7,,,,,,,,,,,,,,,,,
38.9683,-112.443,17.416666666666668,63.8507267375,31.79333447,7.3999999999999995,,,0.6699999999999999,,,,212.75,383.75,,9.366666666666667,,88.5,194.33333333333334,
39.48300999999999,-112.26355000000002,15.241379310344827,48.739269209999996,16.202006392499996,7.3919999999999995,,,0.05518181818181819,,,,99.96666666666665,87.45,,1.630769230769231,,29.223529411764705,33.49230769230769,
40.4755,-111.90966,15.0,58.204506699999996,25.95367085,8.15,,,,,,,62.5,53.5,,,,27.5,,
40.68315,-111.83451,12.25,76.564356985,45.069463395,7.6,,,0.38,,,,210.0,435.0,,6.9,,100.0,185.0,-16.66
40.60774,-111.86193000000002,16.75,79.69402758285715,48.37192450285714,7.625,,0.001,0.14057142857142857,0.134,6e-05,0.17,46.5,59.65,621.0,3.98875,0.039,9.8,65.075,-14.634999999999998
40.64578,-111.84855,14.5,33.7149093,0.901125507,7.5,,,,,,,28.0,7.0,,,,9.5,,
39.19079,-112.36688999999998,16.5,,,,,,,,,,,,,,,,,
39.20079000000001,-112.36354999999999,16.833333333333332,,,,,,,,,,,,,,,,,
38.98774,-112.43799999999999,13.75,61.52592334,29.37871803,7.3,,,0.04,,,,79.0,53.0,,1.5,,33.0,20.0,
40.48835,-111.90667,61.6,114.46220490000002,85.546184,5.900000095,,,,,,,128.0,590.0,230.0,70.0,,34.0,325.0,
40.46578,-111.91493,11.9,,,,,,,,,,,9.0,,,,,,
40.48935,-111.90657,38.0,123.0952928,94.96007164,7.260000229,1720.0,,1.100000024,,,,146.0,673.0,459.0,53.0,1.340000033,32.0,347.0,
40.65578,-111.84632,31.1,84.64484943,53.58519438,8.6,,,0.48,,,,6.1,44.1,,0.7,,0.5,91.0,
40.49025,-111.90637,54.0,96.95988223,66.68280183,6.159999847000001,1700.0,,1.399999976,,,,139.0,708.0,480.0,55.0,1.580000043,32.0,370.0,
40.60995,-111.86299,13.1,,,,,,,,,,,22.0,,,,,,
41.04522,-111.7041,13.5,104.5488447,74.82572351,8.4,,,0.21,,,,43.0,282.0,,22.0,,22.0,261.0,
40.45605999999999,-111.91910000000004,18.107142857142858,72.7367320905,41.0613836885,7.484615384615386,,,0.2008333333333333,,,,72.075,150.14285714285714,,10.214999999999998,,40.11,103.00625000000001,
38.97746,-112.44271999999998,16.5,51.360541485000006,18.906177155,7.6,,,,,,,99.5,110.5,,4.6,,39.5,91.0,
40.48885,-111.90747,85.0,98.94676311,68.80939809,7.599999905,1710.0,,1.299999952,,,,133.0,722.0,355.0,56.0,1.570000052,33.0,376.0,
38.28247,-112.68133,16.5,,,,,,,,,,,,,,,,,
40.58606,-111.87243,17.0,50.54966496,18.05690882,8.1,,,,,,,42.0,66.0,,2.8,,10.0,19.0,-16.2
40.6505,-111.84938,11.1,90.56867151,59.86759125,,,,,,,,23.0,29.0,,,,22.0,31.0,
40.48975,-111.90777,82.6,91.68330179,61.05338384,7.0,1754.0,,1.554999948,,,,154.0,750.0,416.0,78.0,,30.0,495.0,
38.93635,-112.45799999999998,18.4,54.112658745,21.720769044999997,7.4,,,0.32,,,,80.5,97.5,,15.0,,24.0,72.0,
39.18135,-112.37299999999999,16.0,,,,,,,,,,,,,,,,,
40.44189,-111.92577,15.5,108.0242278,78.57323921,7.2,,,,,,,89.0,110.0,,,,28.0,,
40.652730000000005,-111.84938,14.9,65.593727135,33.919646284,7.675,,,0.05500000000000001,0.07200000000000001,,,54.5,50.666666666666664,,6.333333333333333,,23.5,38.0,
40.48975,-111.90857,80.4,109.6939145,80.37781158,6.25,1660.0,,,,,,136.0,685.0,260.0,70.0,,39.0,380.0,
38.99496,-112.43827,14.875,,,8.2,,,,,,,,,,,,,,
37.91386,-112.80744,12.5,,,,,,,,,,,,,,,,,
39.18135,-112.37354999999998,17.833333333333332,,,,,,,,,,,,,,,,,
40.18301,-112.01938,12.2,82.08833868,50.88409673,8.1,,,0.13,,,,28.0,140.0,,54.0,,135.0,426.0,
40.47634,-111.91382,23.0,,,,,,,,,,,,,,,,,
40.61842,-111.86255,15.0,20.22382672333333,-12.30594651766667,8.05,,0.002,0.018000000000000002,0.038,0.001,0.01,33.233333333333334,9.835,72.0,1.285,0.0052,10.51,6.79,-16.435
40.48325,-111.91157,58.0,101.8109719,71.88164512,7.3,1500.0,,,,,,141.0,337.0,216.0,55.0,,28.0,405.0,
36.81193,-113.17244,17.0,52.96603414,20.54004037,7.6,,,0.77,,,,550.0,27.0,,17.0,,120.0,75.0,
40.61836,-111.86279,13.25,73.18133431999999,41.571921156,7.675,,0.0,0.128,0.08199999999999999,,,36.0,33.0,,2.65,,7.7,38.8,-14.998
40.55075,-111.88747,22.0,61.52592334,29.37871803,6.75,2022.0,,0.300000012,,,,252.0,350.0,400.0,28.0,0.370000005,69.0,220.0,
38.97107000000001,-112.44744,17.5,,,,,,,,,,,,,,,,,
40.67055,-111.84437,22.0,35.88563363,3.099195138,6.920000076,554.0,,,,,,82.0,67.0,330.0,,,31.0,39.0,
38.98635,-112.44272,15.75,,,,,,,,,,,,,,,,,
38.97274,-112.44744,18.333333333333332,67.06408575,35.1326479,6.9,,,0.51,,,,214.0,368.0,,7.2,,101.0,183.0,
39.00052,-112.43799999999999,17.0,,,,,,,,,,,,,,,,,
38.954130000000006,-112.45411000000003,18.654838709677417,59.353930083571434,27.13550760357143,7.283333333333332,,,0.5900833333333332,,,,163.78571428571428,237.79166666666666,,12.667272727272728,,63.142857142857146,157.25,
38.87197000000001,-112.48277,24.0,113.69090459999998,84.70867034,7.0,,,,,,,483.0,2000.0,454.0,168.0,,107.0,1176.0,
38.49137,-112.61387,20.0,99.91639999,69.84858559999999,7.75,,,,,,,50.0,53.0,167.0,5.0,,10.0,18.0,
40.60828,-111.86799,8.0,,,5.8,,,,,,,,,,,,,,
38.84997,-112.49077,52.0,88.27266915,57.42869496,6.633333333333333,,,5.1,,,,456.6666666666667,1763.3333333333333,,160.0,,84.33333333333333,1043.3333333333333,
40.48745,-111.91188,45.75,106.16196735,76.572828955,7.4,,,,,,,124.0,596.5,,,,28.0,,
38.95357,-112.45522,14.25,,,,,,,,,,,,,,,,,
40.67772,-111.84326999999999,14.8125,49.7164620875,17.2026347825,7.433333333333333,,,0.11875,,,,119.0,115.0,,3.8274999999999997,,50.55,89.875,
40.48555,-111.91327,29.0,93.850698,63.3625169,7.150000095,1560.0,,0.800000012,,,,124.0,618.0,355.0,47.0,0.930000007,36.0,316.0,
39.20663,-112.36799999999998,17.0,59.52869292,27.31051733,7.2,,,0.07,,,,71.0,85.0,,1.2,,48.0,32.0,
37.85525,-112.8305,11.7,,,,,,,,,,,,,,,,,
40.60217,-111.87188,12.8,,,,,,,,,,,,,,,,,
38.97941,-112.44772,15.666666666666666,56.351158125000005,24.02804876,7.4,,,0.19,,,,74.33333333333333,103.5,,3.6,,31.333333333333332,52.0,
40.46078,-111.92327,15.833333333333334,73.60251877,41.96193943,8.0,,,,0.054000000000000006,0.0005,,53.0,79.0,,,0.055,29.0,57.0,
39.00135,-112.44050000000001,17.136363636363637,64.87313928818183,32.85601301272727,7.5,,,0.106,,,,72.49090909090908,70.60714285714286,,1.997142857142857,,29.454545454545453,46.9,
39.19635,-112.37271999999999,16.5,,,7.2,,,,,,,,,,,,,,
37.88581,-112.82133,16.0,,,7.7,,,,,,,,,,,,,,
39.48051,-112.27328,15.083333333333334,,,,,,,,,,,325.0,,,,,,
39.02107,-112.43383,14.0,,,,,,,,,,,,,,,,,
40.55828,-111.88855,19.85,42.19098932683333,9.850133357666666,7.466666666666668,,,2.2,,,,97.0,446.7142857142857,,6.3,,27.833333333333332,190.0,
38.98135,-112.44772,16.666666666666668,,,,,,,,,,,,,,,,,
40.65439,-111.85382,13.0,38.27729284,5.525773122,7.3,,,,,,,29.0,7.0,,,,5.8,,
40.67439,-111.84660000000001,15.25,100.03043712666665,70.15914023333333,7.5,,,0.02,,,,57.5,165.0,,,,18.35,116.0,
40.56717,-111.88577,21.0,,,,,,,,,,,455.0,,,,,,
37.89692,-112.81828,16.75,,,7.8,,,,,,,,,,,,,,
42.21273,-111.27546,56.0,52.96603414,20.54004037,,464.0,,,,,,83.0,,,2.1,,34.0,39.0,
42.21271,-111.27548,13.8,52.96603414,20.54004037,7.4,,,,,,,83.0,38.0,,2.6,,29.0,36.0,
39.20329,-112.37104999999998,17.5,,,,,,,,,,,,,,,,,
39.01218,-112.43799999999999,15.75,,,,,,,,,,,,,,,,,
39.03718,-112.42938999999998,18.5,,,,,,,,,,34.0,160.0,,,,34.0,,
39.53273000000001,-112.25633,15.409090909090908,64.01099611666667,31.959555753333337,7.375,,,0.24,,,,167.33333333333334,368.3333333333333,,6.7,,69.66666666666667,230.0,
39.19385,-112.37522,19.25,57.44303290000001,25.154599800000003,7.6,,,0.06,,,,86.0,190.0,,2.2,,33.0,56.0,
38.27358000000002,-112.69216000000004,13.148571428571428,92.14978295083334,61.558030517500015,7.33,,,0.06311111111111112,,,,56.25,22.092307692307692,,5.652,,10.275,28.05,
40.49595,-111.91277,28.3,85.88028798,54.89269595,7.5,891.0,,0.4,,,,76.0,226.0,264.0,16.0,,25.0,191.0,
40.65967,-111.85355,12.15,91.79580627,61.197296234999996,7.4,,,0.06,,,,131.5,251.1,,,,70.5,,
40.45795,-111.92677,21.0,70.43860374,38.65237633,7.6,365.0,,,,,,65.0,57.0,250.0,,,23.0,32.0,
41.02272,-111.72105,17.5,63.44297926,31.36730133,7.4,,,,,,,16.0,14.0,,,,7.9,,
40.65995,-111.85382,14.5,37.94419654,5.187511955,7.9,,,,,,,26.0,12.0,,,,12.0,,
40.45595,-111.92777,22.7,65.28697452,33.28325392,7.7,373.0,,,,,,63.0,57.0,248.0,,,25.0,24.0,
38.9883,-112.44772,13.785714285714286,72.96376896,41.29892588333333,7.3,,,0.29,,,,79.33333333333333,56.333333333333336,,2.3,,40.0,53.0,
40.48555,-111.91747,38.0,70.43860374,38.65237633,6.3000001910000005,1308.0,,0.5,,,,143.0,531.0,520.0,39.0,0.5299999710000001,35.0,257.0,
40.61161,-111.87216,14.5,46.92789812,14.3448551,7.95,,,0.02,0.08,,,28.0,16.65,,1.8,,11.0,14.0,-15.95
38.24247,-112.70411,19.0,,,8.3,,,,,,,,,,,,,,
40.61161,-111.87243,14.25,55.42632167333333,23.245391440333336,8.0,,0.0,0.07333333333333333,0.151,,,59.666666666666664,92.03333333333335,,5.35,,16.666666666666668,67.66666666666667,-13.024999999999999
40.4955,-111.91466,17.5,,,,,,1.9,,,22.0,1014.0,65550.0,,3100.0,26.0,1039.0,85000.0,
41.02939,-111.72048999999998,11.5,47.99372128,15.43603251,,,,,,,,59.0,20.0,,1.4,,20.0,12.0,
40.71272,-111.83631999999999,12.818181818181818,57.15764993,25.54833467857143,7.55,,,0.41500000000000004,,,1.2,68.0,235.25384615384615,,15.200000000000001,0.88,29.0,194.71428571428572,
40.68772,-111.84548999999998,19.5,,,,,,4.133333333333334,,,18.8,686.6666666666666,52666.666666666664,,2000.0,13.333333333333334,680.0,31666.666666666668,
40.45828,-111.92882,23.0,67.033343455,35.102025080000004,7.6,,,,,,,63.5,61.5,,,,25.0,,
37.89692,-112.82189,17.0,,,7.9,,,,,,,,,,,,,,
40.64134,-111.86271,12.0,,,8.0,,,,,,,,,160.0,,,,,-16.25
40.64134,-111.86299000000001,19.433333333333334,58.48586291000001,26.232558565,7.300000000000001,,,0.175,0.135,,,77.0,117.66666666666667,,6.5,,35.0,110.0,
40.6755,-111.85077,16.0,80.34745137499999,49.341163824999995,7.9,,,0.73,,,,59.0,22.0,,4.2,,26.3,20.0,
40.44662,-111.93382,12.15,106.7415537,77.188862665,7.550000000000001,,,,,,,111.5,148.5,,,,21.0,39.0,
40.45939,-111.92938,14.25,71.24178226000001,39.49195272,7.75,,,,,,,75.0,197.5,,,,51.5,,
40.59161,-111.88216,11.5,51.119116840000004,18.7117168015,7.6,,,,,,0.03,44.35,13.55,199.0,2.41,,9.6,8.19,
38.53719,-112.60633,15.2,,,,,,,,,,,,,,,,,
40.66356,-111.85632,11.5,42.37757363,9.697648691,7.5,,,,,,,36.0,12.0,,,,14.0,,
38.33247,-112.67661,11.2,,,7.6,,,,,,,,,,,,,,
37.8647,-112.83467,10.5,,,,,,,,,,,,,,,,,
38.98635,-112.45216,14.666666666666666,,,,,,,,,,,,,,,,,
39.00746,-112.44522000000002,12.4,72.04496078,40.33152911,7.3,,,0.26,,,,110.0,130.0,,3.5,,41.0,110.0,
38.8183,-112.51105,15.125,75.11461457,43.5469018,7.8,,,0.12,,,,63.0,71.0,,6.7,,28.0,32.0,-16.25
38.281639999999996,-112.69494000000002,16.263636363636365,,,7.9,,,,,,,,,,,,,,
38.99468,-112.45021999999999,12.666666666666666,70.69359543666667,38.93202505,7.6000000000000005,,,,,,,104.0,108.33333333333333,,,,38.0,,
40.458,-111.93216,21.0,70.43860374,38.65237633,7.6,,,,,,,65.0,57.0,,,,23.0,,
40.66134,-111.85882,10.875,34.646895582,1.8476996528,7.58,,,0.06333333333333334,,,,63.25,21.833333333333332,,1.8250000000000002,,21.0,15.5,
42.9352,-111.00603999999998,8.5,,,7.7,,,,,,,,,,,,,,
40.48578,-111.92271,15.5,84.64484943,53.58519438,7.9,,,,,,,102.0,260.0,,,,68.0,,
38.51687,-112.61548,21.0,93.850698,63.3625169,7.699999808999999,397.0,,,,,,85.0,97.0,196.0,3.0,,16.0,23.0,
38.51692000000001,-112.61549999999995,15.555555555555555,94.23655285374998,63.774735207499994,7.785714285714286,,,0.0385,,,,84.625,90.95,,2.89875,,16.1875,23.8875,
43.03242,-110.96882,4.5,13.48706062,-19.38475258,7.8,,,0.01,,,,35.0,1.3,,0.7,,14.0,1.2,
38.96496,-112.46161,14.0,,,,,,,,,,,,,,,,,
40.64856,-111.8641,13.25,58.006672066666674,25.736909700000002,7.300000000000001,,0.002,,0.209,0.001,0.023333333333333334,90.53333333333335,55.8,295.0,4.223333333333334,,25.666666666666668,15.299999999999999,
39.01968,-112.44272,14.833333333333334,,,,,,,,,,,,,,,,,
41.06383,-111.71243,15.0,,,,,,,,,,,,,,,,,
40.45467,-111.93466,15.2,94.90521999,64.48760818,7.4,,,,,,,120.0,154.0,,,,23.0,,
40.66467,-111.85882,13.0,42.37757363,9.697648691,7.7,,,,,,,91.0,85.0,,,,33.0,,
39.03296,-112.43877,20.0,,,,553.0,,,,,,55.0,121.0,228.0,,,48.0,77.0,
38.99357,-112.45244000000001,13.0,68.75134474500001,36.892512115,7.4,,,0.29,,,,107.0,115.5,,2.8,,42.5,100.0,
38.8133,-112.51494,14.0,76.58424231,45.08937459,,,,0.14,,,,86.0,130.0,,7.5,,37.0,45.0,-16.1
40.28551,-111.99632999999999,22.8,,,,,,,,,,,,,,,,,
40.29412000000001,-111.99354999999998,29.35,65.53288080833335,33.54203923749999,7.4,,,0.08736363636363635,,,,67.76666666666667,66.83333333333333,,3.6354545454545457,,26.21666666666667,39.05,-16.8
37.88414,-112.83161,12.0,,,,,,,,,,,,,,,,,
42.93576,-111.00771,10.0,,,7.5,,,,,,,,,,,,,,
38.25437,-112.70688,20.0,121.7290925,93.46543876,7.900000095,247.0,,0.050000001,,,,31.0,6.0,121.0,8.0,,5.0,20.0,
38.25441,-112.70689000000002,19.6275,103.18860359923079,74.38741391307693,7.6,,,0.052,,,,29.792307692307688,5.716666666666666,,8.083,,5.315384615384615,20.490000000000002,
40.68078,-111.8541,12.0,47.99372128,15.43603251,7.4,,,,,,,59.0,15.0,,,,24.0,,
40.44607,-111.93922,14.7,104.5488447,74.82572351,7.8,,,,,,,155.0,330.0,,,,90.5,,-14.28
42.93965,-111.0066,9.5,,,8.3,,,,,,,,,,,,,,
40.468,-111.93131999999999,12.633333333333333,68.71293211,37.0478708,7.55,,,,,,,73.0,59.0,,,,23.333333333333332,,
38.95663,-112.46633000000001,18.0,,,,,,,,,,,,,,,,,
38.5958,-112.59105,13.0,80.76403312,49.48729163,7.8,,,0.05,,,,180.0,180.0,,2.7,,37.0,50.0,
40.37676,-111.96483,23.5,55.48238193,23.13148444,7.3,,0.001,0.302,0.032,6e-05,0.3,82.1,274.0,248.0,9.61,0.173,39.4,189.0,-16.42
38.8183,-112.51466,14.166666666666666,75.11461457,43.5469018,,,,0.61,,,,150.0,300.0,,20.0,,52.0,140.0,-15.9
38.27219,-112.70161,14.5,,,,,,,,,,,,,,,,,
40.4805,-111.92771,14.0,60.328323515,28.583772454,7.85,,,,,,,70.5,103.5,,,,34.0,,
40.58884000000001,-111.88882,14.5,75.11461457,43.5469018,7.3,,,,,,,95.0,230.0,,14.0,,63.0,150.0,
40.67135,-111.85887,24.0,42.37757363,9.697648691,6.909999847000001,618.0,,,,,,97.0,79.0,382.0,3.0,,31.0,45.0,
40.536139999999996,-111.9081,19.133333333333336,78.68209336833333,47.29632126333333,7.477777777777778,,0.0026666666666666666,0.1205,0.036333333333333336,0.0003733333333333333,0.13166666666666668,57.5,123.0,199.0,5.798333333333335,0.04165,24.766666666666666,82.3,-13.34
37.89359,-112.83049999999999,14.666666666666666,,,7.6,,,,,,,,,,,,,,
40.29165,-111.99657,30.0,65.28697452,33.28325392,7.699999808999999,411.0,,0.079999998,,,,69.0,65.0,244.0,4.0,,26.0,39.0,
40.29162,-111.9966,29.125,,,,,,,,,,,,,,,,,
42.94380999999999,-111.00688,7.9,23.96204261125,-8.92347067625,7.750000000000002,,,0.01,,,,52.75,0.9500000000000002,186.125,0.55,,20.125,1.15,
40.71995,-111.84216,14.0,67.06408575,35.1326479,7.6,,,,0.026,0.0005,,100.0,59.0,,,0.04,36.0,44.0,
37.8822,-112.83494,12.75,,,7.7,,,,,,,,,,,,,,
38.79746999999999,-112.52354999999996,13.916666666666666,75.24657699916666,43.70374637416668,7.4624999999999995,,0.013,0.25325,0.217,0.001,,78.58333333333333,258.6666666666667,261.0,6.220000000000001,0.0092,46.583333333333336,169.0,
41.07244,-111.71355,13.0,,,,,,,,,,,84.0,,,,,,
38.97635,-112.46216,15.75,,,,,,,,,,,,,,,,,
38.23525,-112.71633,19.75,104.5488447,74.82572351,8.05,,,,,,,72.0,658.0,,,,29.0,,
40.71884,-111.84355,13.0,74.463745785,43.257771045,7.4,,,0.23,,,,285.0,452.0,,9.1,,187.5,404.5,
